id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above
1025039292,20141030T000000,1337500.0,4.0,2.5,2900,21074,2.0,0,0,3,11,2900
3438503140,20140918T000000,269000.0,1.0,,1020,7920,1.0,0,0,3,7,1020
7558750190,20140724T000000,573000.0,4.0,2.25,2150,9520,2.0,0,0,4,8,2150
3395040440,20150327T000000,330000.0,3.0,,1660,2890,2.0,0,0,3,7,1660
4338800190,20140626T000000,252750.0,4.0,1.0,1230,7410,1.5,0,0,3,7,1230
8682290670,20150406T000000,745000.0,,2.5,2170,7546,,0,0,3,8,2170
5113260430,20150304T000000,280000.0,,2.0,1280,7633,1.0,0,0,3,7,1280
387000190,20150430T000000,535000.0,4.0,2.5,2240,6920,1.0,0,0,5,8,1380
6844703135,20150312T000000,580000.0,4.0,1.5,1780,5100,1.0,0,0,3,7,1320
8899000190,20141212T000000,301000.0,,1.75,1840,7200,1.0,0,0,4,7,1220
3275760190,20140624T000000,600000.0,,1.75,1740,7700,1.0,0,0,5,7,1740
3438500924,20140811T000000,538900.0,5.0,3.0,3040,6604,2.0,0,0,3,9,3040
5104530430,20150209T000000,366000.0,,,2370,4375,2.0,0,0,3,8,2370
5468770250,20140819T000000,303000.0,4.0,2.5,2100,6783,2.0,0,0,3,8,2100
4318200440,20140522T000000,432000.0,3.0,2.25,1470,1578,,0,0,3,8,1090
1721800190,20150409T000000,300000.0,2.0,1.5,1300,6120,1.0,0,0,3,6,820
1250202285,20141020T000000,908800.0,3.0,,3420,7826,2.0,0,0,4,8,2430
2767602945,20140625T000000,500000.0,,,1190,4750,1.0,0,0,3,7,970
321049090,20140626T000000,254000.0,,,2080,16117,,0,0,5,7,1740
4443801495,20140917T000000,470000.0,5.0,1.5,2180,4268,,0,0,4,7,1340
3275750290,20150317T000000,480000.0,3.0,,1460,7860,1.0,0,0,5,7,1460
2273600460,20150130T000000,536000.0,3.0,1.75,1530,8503,1.0,0,0,4,7,1150
8562720420,20150430T000000,1349000.0,,3.5,4740,8611,2.0,0,3,3,11,3640
1330900250,20140515T000000,550000.0,3.0,,1980,40887,1.0,0,0,4,8,1980
1099600250,20141202T000000,260000.0,,1.75,1710,6400,,0,0,4,7,1240
1445200190,20150424T000000,284900.0,,1.5,1160,982,2.0,0,0,3,7,890
1929300052,20141029T000000,740000.0,,2.5,2200,3000,,0,0,3,9,1530
7626200280,20141002T000000,425000.0,2.0,1.0,1170,5000,1.0,0,0,4,7,1030
7211402115,20140902T000000,230000.0,3.0,1.0,1120,7500,1.0,0,0,3,7,1120
324000280,20150413T000000,675000.0,3.0,1.5,1710,4000,2.0,0,0,3,8,1710
8091410080,20140729T000000,267500.0,,1.75,1650,7807,,0,0,3,7,1650
6616000010,20140825T000000,814000.0,4.0,,2840,8820,1.0,0,2,5,8,1420
1125069102,20150427T000000,1250000.0,4.0,,3310,217800,1.5,0,0,3,9,3310
6413600151,20140916T000000,460000.0,,2.0,1860,7232,1.0,0,0,3,7,1320
2607720420,20150120T000000,445000.0,3.0,2.5,2250,9608,2.0,0,0,3,8,2250
1854900470,20140924T000000,715000.0,3.0,2.5,2890,7027,2.0,0,0,3,8,2890
8901000911,20150219T000000,425000.0,3.0,,2120,5992,1.0,0,0,3,7,1060
3709600190,20140715T000000,370000.0,,2.5,2130,4750,,0,0,3,8,2130
537000255,20150429T000000,302000.0,2.0,1.75,1170,8200,1.0,0,0,4,6,780
4036800170,20140623T000000,453000.0,4.0,1.75,2120,7420,1.0,0,0,4,7,1060
5127100190,20140520T000000,290000.0,,1.75,1280,10716,1.0,0,0,4,7,1280
1762600190,20141229T000000,1035000.0,4.0,,3170,47502,2.0,0,0,3,10,3170
7796100080,20140520T000000,925000.0,4.0,,2260,41984,,0,0,4,9,2260
9465910190,20140529T000000,600000.0,3.0,1.75,2930,19876,,0,0,3,9,2030
9284801845,20140805T000000,354000.0,3.0,1.5,1060,5750,,0,2,4,7,1060
3210200373,20140617T000000,204950.0,,,1740,9344,1.0,0,0,3,7,1180
1854900430,20150422T000000,675000.0,4.0,,2990,5400,2.0,0,0,3,8,2990
2944000050,20150422T000000,995000.0,4.0,3.25,3530,20012,,0,0,3,11,3530
7971300020,20150331T000000,800000.0,5.0,2.0,2960,10960,1.0,0,0,4,7,1500
1542800010,20140909T000000,472500.0,3.0,2.5,1650,3711,2.0,0,0,3,8,1650
1433500050,20141202T000000,549950.0,4.0,,2720,13500,1.0,0,0,3,8,1510
9482700080,20141013T000000,575575.0,3.0,,1516,2897,,0,0,3,7,998
3303870050,20150303T000000,545000.0,,3.25,4386,12275,1.0,0,0,3,10,2356
2071700010,20141119T000000,340000.0,3.0,2.25,2580,7434,1.0,0,0,3,7,1630
421000430,20150331T000000,225000.0,3.0,,960,5512,1.0,0,0,4,6,960
2787460430,20141028T000000,299950.0,2.0,1.75,1460,10506,1.0,0,0,3,7,1460
2436200185,20150223T000000,829900.0,,,3840,4000,2.0,0,0,3,8,2640
9542830440,20150330T000000,340000.0,4.0,2.5,2090,4200,2.0,0,0,3,7,2090
23500190,20141008T000000,515000.0,4.0,,2470,7800,1.0,0,0,3,8,1470
3905030190,20140711T000000,601000.0,4.0,2.5,2090,6906,2.0,0,0,4,8,2090
8079050010,20150504T000000,470000.0,3.0,,2070,8581,2.0,0,0,3,8,2070
3172600095,20140708T000000,371500.0,,1.0,1650,6400,1.0,0,0,4,7,980
126059242,20141119T000000,550000.0,3.0,,1880,45738,1.0,0,0,4,8,1410
2944510080,20141214T000000,242550.0,4.0,2.5,2060,7720,2.0,0,0,3,8,2060
7019000050,20140506T000000,367500.0,3.0,,1410,9647,1.0,0,0,3,8,1410
7212680460,20140924T000000,359000.0,,,2770,8763,2.0,0,0,3,8,2100
5706600170,20150311T000000,204900.0,,,1390,8245,1.0,0,0,2,7,1390
3322049005,20140930T000000,850000.0,,2.75,5440,239580,1.0,0,0,2,9,2720
7338000950,20141021T000000,187000.0,3.0,1.5,1280,4452,2.0,0,0,3,6,1280
3323059027,20140528T000000,326000.0,3.0,2.75,1720,28000,1.0,0,0,4,7,1720
3323059027,20150225T000000,340000.0,3.0,2.75,1720,28000,1.0,0,0,4,7,1720
5502700005,20140625T000000,330000.0,6.0,2.25,3040,28535,1.0,0,0,3,8,1890
7205930050,20150102T000000,782000.0,,3.5,3780,7769,2.0,0,0,3,9,3110
1853200190,20141103T000000,612000.0,4.0,2.5,2670,5974,2.0,0,0,3,8,2670
2697400020,20141031T000000,400000.0,,2.0,1350,7216,1.0,0,0,3,7,1350
226039316,20140603T000000,941500.0,5.0,3.5,3490,9680,2.0,0,4,3,9,2460
3126049439,20150109T000000,313000.0,2.0,1.5,870,747,2.0,0,0,3,8,800
3491300052,20150409T000000,735000.0,4.0,,2410,4250,1.5,0,0,5,7,1460
6662410020,20150319T000000,471000.0,3.0,,1640,10123,1.0,0,0,3,8,1340
6139100086,20150224T000000,350000.0,3.0,1.0,1540,9800,1.0,0,0,4,7,1540
5710610670,20140723T000000,530000.0,4.0,2.5,2370,9601,,0,0,3,8,1570
7503000020,20140507T000000,415000.0,,3.0,1830,9548,2.0,0,0,3,7,1830
1795920440,20140621T000000,639500.0,4.0,2.25,2330,8994,2.0,0,0,3,8,2330
3570000130,20140611T000000,580379.0,4.0,2.75,2240,27820,1.5,0,0,4,8,2240
7853340430,20141119T000000,378000.0,2.0,2.5,1700,2513,2.0,0,0,3,8,1700
2473380010,20150115T000000,265000.0,3.0,2.25,1750,9298,,0,0,4,7,1410
3306300630,20140924T000000,212000.0,3.0,1.75,1100,9750,1.0,0,0,4,6,1100
3222049120,20150123T000000,400000.0,4.0,3.0,2320,13068,2.0,0,2,3,8,2320
2425059173,20150206T000000,750000.0,4.0,2.5,2540,6491,2.0,0,0,3,8,2540
1196000007,20140505T000000,384900.0,5.0,2.5,3090,12750,1.0,0,0,3,8,1750
8651402910,20140806T000000,176000.0,2.0,1.0,770,5200,1.0,0,0,5,6,770
3558000130,20140909T000000,350000.0,,2.75,2370,4632,2.0,0,0,3,7,2370
3830210020,20140729T000000,168000.0,3.0,1.0,1200,7210,1.0,0,0,4,6,1200
7950302210,20141114T000000,358000.0,,,2200,3060,,0,0,3,7,1100
1774200190,20150428T000000,580000.0,3.0,2.75,2660,32757,1.0,0,0,4,8,2660
3715500170,20140623T000000,442500.0,3.0,1.75,1600,10280,,0,0,3,7,1050
2436700655,20150317T000000,515000.0,2.0,,1330,1249,3.0,0,0,3,8,1330
5072100095,20141117T000000,554000.0,,2.5,3440,12900,1.0,0,2,4,8,1720
305000170,20140610T000000,659000.0,3.0,,2510,6320,2.0,0,0,3,9,2510
2570300130,20150317T000000,414999.0,4.0,2.5,2150,10098,,0,0,3,7,1090
776600130,20140502T000000,275000.0,3.0,1.5,1180,10277,1.0,0,0,3,6,1180
5379802181,20141119T000000,193000.0,2.0,1.0,680,8640,1.0,0,0,4,5,680
9558020380,20140820T000000,525000.0,4.0,2.5,2840,4750,,0,0,3,9,2840
3396830020,20141009T000000,424000.0,3.0,,1820,7500,2.0,0,0,3,8,1820
7519001825,20150108T000000,455000.0,2.0,,1070,5150,,0,0,4,6,870
2324039069,20140822T000000,463000.0,2.0,1.0,1250,5650,2.0,0,1,4,7,1250
1245500950,20150504T000000,1100000.0,4.0,2.5,2190,6300,1.0,0,3,3,7,1240
5100404030,20141208T000000,523000.0,3.0,1.75,3000,5413,2.0,0,0,4,8,1900
9542000050,20140808T000000,615000.0,4.0,1.75,2270,9830,1.0,0,0,4,8,2270
5608000630,20141103T000000,1515000.0,,4.0,4500,11795,,0,0,3,12,4500
475001235,20140808T000000,870000.0,5.0,4.0,3400,5000,2.0,0,0,3,8,2320
2725069150,20140817T000000,710000.0,3.0,2.5,2830,9680,2.0,0,0,3,10,2830
9202000080,20140707T000000,215000.0,,,960,9563,1.0,0,0,5,7,960
225039049,20140908T000000,590000.0,,1.0,1530,6450,1.0,0,0,4,7,1530
2212500430,20140814T000000,323000.0,5.0,2.5,2500,13034,1.0,0,0,3,7,1300
2473100010,20140722T000000,279000.0,4.0,2.0,1560,7569,,0,0,4,7,1560
2795000080,20140919T000000,535100.0,3.0,,2070,7207,,0,0,3,8,1720
9541800010,20141027T000000,830000.0,,2.25,2710,19800,1.0,0,0,5,9,1910
2619920010,20140703T000000,815000.0,4.0,2.5,3150,4203,2.0,0,0,3,9,3150
4046400010,20150309T000000,535900.0,3.0,2.25,1880,10880,1.0,0,0,3,8,1480
7642200095,20150309T000000,230000.0,3.0,1.0,1250,8800,1.0,0,0,3,7,1250
8899000430,20150217T000000,325500.0,,1.75,2290,8142,,0,0,4,7,1490
8944750480,20150130T000000,359000.0,3.0,,1990,4331,2.0,0,0,3,7,1990
7852020660,20140509T000000,505000.0,,,2100,5824,2.0,0,2,3,8,2100
7789000080,20140930T000000,253905.0,3.0,1.0,940,8400,,0,0,5,7,940
6413100122,20140711T000000,369950.0,3.0,1.75,1640,4860,1.0,0,0,3,8,1200
8856960280,20150121T000000,350000.0,3.0,,1860,8378,2.0,0,0,3,7,1860
1868901190,20140807T000000,650000.0,4.0,2.25,2100,2500,3.0,0,0,3,8,2100
3123039136,20140825T000000,295000.0,,1.75,1500,15246,1.0,0,0,3,6,1500
3585300415,20150507T000000,620000.0,,1.75,1680,28046,1.0,0,3,3,8,1180
2624089007,20150320T000000,1998000.0,2.0,2.5,3900,920423,2.0,0,0,3,12,3900
4338800170,20140507T000000,246000.0,3.0,1.0,1400,7410,1.0,0,0,3,6,1400
4046501300,20140916T000000,430000.0,3.0,,2600,12860,1.0,0,0,3,7,1350
3331001995,20150123T000000,509990.0,,2.0,1440,4859,2.0,0,0,2,6,1440
802000130,20141209T000000,490000.0,,1.75,1870,9500,1.0,0,0,4,7,1090
2011400779,20141202T000000,385000.0,,2.75,2960,10454,1.0,0,1,3,8,2360
8651610660,20150429T000000,769000.0,,2.5,2440,6733,,0,0,3,9,2440
1788900380,20150212T000000,185000.0,,1.0,1122,9100,1.0,0,0,4,6,1122
2121000250,20140509T000000,303500.0,,1.5,1060,10464,1.0,0,0,4,7,1060
2110900050,20150211T000000,468000.0,4.0,,2150,8165,,0,0,3,8,1430
5469503280,20140721T000000,449950.0,4.0,2.5,3100,10000,2.0,0,0,3,9,3100
6300000364,20140616T000000,235000.0,,1.5,880,1805,2.0,0,0,3,7,880
2616800050,20141202T000000,520000.0,4.0,,2490,34947,2.0,0,0,3,9,2150
1446400648,20141106T000000,203000.0,2.0,1.0,1080,9067,1.0,0,0,3,6,1080
4038700380,20140826T000000,657000.0,5.0,2.5,2530,10190,,0,0,4,7,1290
9109000050,20140709T000000,275000.0,,1.0,1200,7800,1.0,0,0,4,7,1200
9465910380,20141024T000000,540000.0,4.0,2.25,2850,7453,2.0,0,0,3,9,2850
1137400460,20140624T000000,455000.0,4.0,2.5,2950,4502,,0,0,3,7,2950
2545700020,20141016T000000,458500.0,2.0,1.75,1160,6828,,0,0,3,7,860
3260570290,20150424T000000,549900.0,,3.5,3420,4751,2.0,0,0,3,10,3420
5652600185,20140502T000000,750000.0,,1.75,2240,10578,2.0,0,0,5,8,1550
7347600507,20140623T000000,235000.0,4.0,1.75,1450,8891,1.5,0,0,3,7,1180
1545802850,20140911T000000,286000.0,4.0,2.5,1820,7930,2.0,0,0,5,7,1820
3126059027,20150318T000000,2650000.0,4.0,,4700,13730,2.0,0,3,3,11,3500
8087800430,20150210T000000,602000.0,4.0,1.75,2430,14000,1.0,0,0,4,7,1580
9547200460,20140820T000000,640000.0,3.0,,1960,4080,1.5,0,0,3,7,1960
3826501060,20141009T000000,267000.0,3.0,1.75,1440,10920,1.0,0,0,4,8,1440
5406500430,20150421T000000,712000.0,4.0,2.5,2730,4385,2.0,0,0,3,8,2730
5417600130,20141010T000000,244500.0,2.0,1.0,910,9000,1.0,0,0,3,5,910
5417600130,20150512T000000,301000.0,2.0,1.0,910,9000,1.0,0,0,3,5,910
2138700345,20140818T000000,990000.0,,2.5,2430,6325,2.0,0,0,4,8,2020
5611500170,20150422T000000,739999.0,4.0,,3350,6500,2.0,0,0,3,10,3350
5700002125,20140610T000000,480000.0,4.0,1.75,2320,4322,,0,0,3,7,1140
1473200170,20140729T000000,305000.0,,2.5,1260,1622,3.0,0,0,3,8,1260
2922702965,20150115T000000,703300.0,,2.0,1980,3525,1.5,0,0,4,8,1590
7895500290,20150330T000000,265000.0,4.0,1.5,1580,8468,,0,0,4,7,1580
7338200170,20150422T000000,600000.0,4.0,2.5,2710,35009,2.0,0,2,3,9,2710
6929603769,20140721T000000,253000.0,3.0,1.0,1400,9750,1.0,0,0,3,7,1400
9429000170,20150326T000000,617950.0,4.0,,2410,7950,2.0,0,0,3,8,2410
2114700190,20141212T000000,385000.0,,,1790,2460,,0,0,4,7,1100
323049148,20141219T000000,319000.0,3.0,,1640,9234,1.0,0,0,5,7,1060
4038700290,20150423T000000,696000.0,,,1670,8023,1.0,0,0,5,7,1170
9284802045,20140630T000000,345000.0,2.0,,970,5750,1.0,0,0,4,6,970
3188100007,20141022T000000,380000.0,3.0,2.5,1610,1778,,0,0,3,7,1610
1200019,20140508T000000,647500.0,4.0,,2060,26036,,0,0,4,8,1160
2616800480,20140925T000000,725000.0,3.0,2.5,3570,35271,2.0,0,0,3,9,3570
2310000380,20141219T000000,269950.0,,,1400,7735,1.0,0,0,4,7,1400
4054560170,20140611T000000,875000.0,4.0,2.5,3470,32109,2.0,0,0,3,10,3470
7972601900,20140530T000000,299950.0,3.0,,1210,9525,1.0,0,0,3,7,1210
3391500050,20140703T000000,1875000.0,4.0,,3930,10929,,0,0,3,10,3930
8132700190,20140602T000000,430000.0,,1.0,990,4802,1.0,0,0,3,7,990
3904990430,20150129T000000,495000.0,5.0,2.5,2200,4942,,0,0,3,8,2200
5469700052,20141113T000000,275000.0,3.0,1.5,1510,16200,,0,0,3,7,1510
4006000509,20140916T000000,333000.0,3.0,1.0,1620,5040,1.0,0,0,3,7,1120
9269750460,20140519T000000,247000.0,3.0,2.25,1580,7941,2.0,0,0,4,7,1580
2721059173,20150309T000000,204555.0,3.0,1.75,1260,15000,,0,0,4,7,1260
3981200660,20140715T000000,432000.0,3.0,,2190,13673,1.0,0,0,4,9,2190
4012800050,20140521T000000,175000.0,3.0,1.75,1230,13056,1.0,0,0,4,7,1230
3275750050,20150320T000000,556300.0,4.0,2.5,2030,7140,1.0,0,0,4,7,1400
8572900275,20140625T000000,286000.0,,1.0,780,3475,1.0,0,0,4,5,780
993000950,20140906T000000,320000.0,,1.5,1110,1200,,0,0,3,8,1110
426069099,20150420T000000,815000.0,,2.5,2790,53143,2.0,0,0,4,9,2790
3276180020,20150327T000000,385000.0,4.0,,1660,10757,1.0,0,0,3,7,1000
5700001640,20140508T000000,1039000.0,4.0,1.0,3410,5000,2.0,0,0,5,8,2190
9264940130,20141028T000000,350000.0,,,2390,13002,2.0,0,0,3,8,2390
7300400670,20140729T000000,277000.0,,2.5,1850,5880,,0,0,3,8,1850
4112100101,20150219T000000,415000.0,6.0,2.0,2500,5200,1.0,0,0,3,8,1250
6163901381,20141204T000000,295000.0,3.0,1.0,1000,8320,1.0,0,0,5,6,1000
7603100020,20140805T000000,969000.0,4.0,,2450,5000,2.0,0,4,5,8,2200
4302200415,20141104T000000,339888.0,4.0,1.75,1440,6144,1.0,0,0,5,6,720
3876760430,20140822T000000,269950.0,,,1660,7003,2.0,0,0,3,7,1660
3754501235,20141001T000000,1185000.0,3.0,,2510,4600,2.0,0,2,3,10,2510
8691330500,20141216T000000,780000.0,4.0,2.5,3090,12511,2.0,0,0,4,10,3090
8651401680,20150408T000000,198000.0,,1.0,860,5185,,0,0,4,6,860
8011100050,20150508T000000,350000.0,2.0,1.0,1220,28703,1.0,0,0,4,7,1220
3768000280,20141201T000000,350000.0,3.0,1.0,1010,7680,1.0,0,0,4,7,1010
1321710460,20141206T000000,319000.0,,,2390,7350,2.0,0,0,3,8,2390
8731981680,20140908T000000,311000.0,,2.25,3340,8000,2.0,0,0,4,8,3340
7714000250,20141018T000000,394000.0,5.0,3.25,3620,4650,,0,0,3,8,2790
1336800010,20140613T000000,1335000.0,,2.25,4200,5800,2.5,0,0,4,9,2910
5442300807,20140624T000000,2700000.0,,2.75,3831,13800,2.0,1,4,3,9,3831
6190701112,20141125T000000,396000.0,3.0,1.0,1980,9540,1.0,0,0,3,7,1080
2680700280,20150402T000000,809000.0,4.0,1.75,1790,8372,1.0,0,0,4,8,1340
1025059181,20140722T000000,480000.0,3.0,,1580,7400,,0,0,3,7,1050
3856900005,20140909T000000,535000.0,6.0,1.75,2460,6000,1.0,0,0,4,7,1230
4302700425,20150213T000000,425000.0,,2.75,2110,5120,2.0,0,0,3,7,1870
6824100005,20140801T000000,408000.0,3.0,2.5,1470,1204,3.0,0,0,3,8,1470
3625600190,20150409T000000,1255000.0,4.0,2.5,3510,13100,2.0,0,0,4,10,3510
7588700177,20150420T000000,310000.0,1.0,,520,2885,1.0,0,0,4,6,520
3303950080,20141103T000000,292000.0,3.0,2.5,1950,7421,2.0,0,0,3,8,1950
985000950,20150227T000000,217000.0,2.0,1.0,770,9715,,0,0,4,6,770
8011100005,20150127T000000,398500.0,4.0,2.5,2250,6064,2.0,0,0,3,8,2250
5316100980,20150326T000000,2250000.0,3.0,,4040,7200,1.5,0,2,4,9,3340
6819100345,20150325T000000,700000.0,,1.75,2360,6000,1.0,0,0,3,7,1280
3276930420,20140912T000000,585000.0,,2.5,2330,45860,,0,0,3,9,2330
6648900005,20141008T000000,399950.0,3.0,1.0,1720,8910,,0,0,4,7,1720
6083000050,20140613T000000,235000.0,3.0,,1900,8540,1.0,0,0,3,6,950
1180008315,20140715T000000,212000.0,,1.0,1040,6800,,0,0,5,6,1040
8651510380,20140821T000000,310000.0,3.0,2.0,2070,9195,1.0,0,0,3,8,1220
8651510380,20141216T000000,539000.0,,,2070,9195,1.0,0,0,3,8,1220
9826701794,20141205T000000,390000.0,3.0,,1550,1608,,0,0,3,8,1280
2790400380,20141201T000000,560000.0,,2.5,2020,11935,,0,0,4,9,2020
6979940050,20140916T000000,800000.0,5.0,,3320,9024,,0,0,3,9,3320
1727001300,20140609T000000,1900000.0,,3.25,4130,112521,2.0,0,0,3,11,4130
686100380,20141027T000000,472000.0,5.0,2.0,2030,9804,,0,0,3,7,1110
4037400280,20140923T000000,502550.0,3.0,1.75,1770,7875,,0,0,4,7,1170
8691400010,20150327T000000,830000.0,4.0,3.25,3330,7809,2.0,0,0,3,9,3330
1450300050,20140723T000000,224950.0,4.0,2.5,2260,9686,1.0,0,0,4,7,1520
4024101440,20140618T000000,375000.0,3.0,2.5,1950,6871,2.0,0,0,3,8,1950
624100010,20141208T000000,645000.0,3.0,2.5,2930,19900,1.5,0,0,3,9,2930
9523102580,20140523T000000,599000.0,3.0,2.75,1960,2500,1.5,0,0,5,7,1410
7429000130,20150509T000000,515000.0,4.0,,2980,12534,2.0,0,0,3,9,2980
7335400345,20140528T000000,135000.0,2.0,1.0,780,6685,1.0,0,0,4,5,780
7215721330,20141023T000000,485000.0,3.0,2.5,1650,4218,,0,0,3,8,1650
3117100130,20140714T000000,890000.0,3.0,3.25,4030,12765,2.0,0,0,4,9,2800
2868900020,20150408T000000,215000.0,3.0,,1010,10125,1.0,0,0,4,7,1010
5703500130,20141217T000000,299500.0,3.0,1.0,1190,9600,1.0,0,0,3,7,1190
3025059136,20140813T000000,800000.0,,1.0,1050,8750,1.0,0,0,4,7,1050
6679000130,20150209T000000,275000.0,,,1560,4244,2.0,0,0,3,7,1560
4222500020,20150219T000000,256400.0,3.0,1.5,1490,7800,,0,0,3,7,1010
3997500130,20150224T000000,310000.0,2.0,1.0,770,8149,,0,0,4,6,770
9834201205,20150304T000000,385000.0,,,620,5100,1.0,0,0,3,6,620
806000020,20150310T000000,203000.0,3.0,,1200,9120,1.0,0,0,3,7,1000
507100005,20150310T000000,285000.0,4.0,2.0,2120,6865,1.0,0,0,3,7,1060
8635760480,20150127T000000,473975.0,,2.5,2330,3610,2.0,0,0,3,8,2330
1328330190,20140714T000000,320000.0,3.0,,2000,9760,1.0,0,0,4,8,1400
2919702040,20140612T000000,599000.0,5.0,,2820,4608,1.0,0,0,3,7,1450
3095000095,20140714T000000,580000.0,3.0,2.0,2040,4800,1.0,0,0,4,7,1020
304100010,20141209T000000,269500.0,,,1700,7056,2.0,0,0,3,7,1700
617000089,20141117T000000,274000.0,2.0,,820,6200,1.0,0,0,4,6,820
3582750280,20150326T000000,347000.0,2.0,1.75,1315,2162,2.0,0,0,4,8,1315
3438500430,20140521T000000,270000.0,3.0,,1390,10905,1.0,0,0,3,6,860
8964800225,20150303T000000,1430000.0,,,1890,12017,,0,2,3,8,1890
2013801350,20150220T000000,220000.0,3.0,1.75,1460,7226,1.0,0,0,3,7,1460
1320069163,20150304T000000,243000.0,,1.0,1480,15416,1.0,0,2,4,8,1480
7549800168,20140527T000000,457500.0,3.0,,1840,4030,1.0,0,0,5,7,1050
3226049466,20141219T000000,340000.0,2.0,1.75,1880,7208,1.0,0,0,3,7,940
9822700285,20140918T000000,657500.0,,,1910,5000,1.5,0,0,3,7,1610
538000250,20150112T000000,332500.0,,2.5,2220,4720,2.0,0,0,3,7,2220
5702450250,20140717T000000,340000.0,3.0,2.0,1410,10015,1.0,0,3,3,6,1410
8835900086,20140902T000000,350000.0,4.0,,3380,16133,1.0,0,1,3,8,2330
3333002302,20150213T000000,428000.0,4.0,2.5,1950,5602,,0,0,5,7,1120
7787120500,20150504T000000,515055.0,4.0,2.5,2400,8320,2.0,0,0,3,8,2400
8563010420,20150204T000000,450000.0,,1.75,1560,8968,,0,0,4,8,1560
3361400190,20150226T000000,190000.0,3.0,1.0,1040,8910,1.0,0,0,3,6,1040
1024039001,20140717T000000,1000000.0,4.0,2.75,3090,16538,3.0,0,0,4,8,2590
6806100420,20141119T000000,299000.0,3.0,2.5,1850,4600,2.0,0,0,3,7,1850
3204300225,20141103T000000,508000.0,,1.0,1200,2500,2.0,0,2,3,7,1090
8857640420,20141001T000000,294000.0,4.0,2.25,2190,3746,,0,0,3,8,2190
4443800130,20141024T000000,320000.0,2.0,,1380,5820,1.0,0,0,3,7,1380
3449800290,20150406T000000,641000.0,5.0,,3710,8674,2.0,0,0,3,9,3710
2426059071,20141021T000000,675000.0,3.0,2.5,2320,98445,,0,0,4,8,1380
2618300190,20141224T000000,255000.0,,1.5,1110,10296,,0,0,5,7,1110
6181400920,20150430T000000,286651.0,,,1830,4997,2.0,0,0,3,7,1830
424069150,20150213T000000,607500.0,,2.5,2460,45738,,0,0,4,8,1650
856000255,20150203T000000,765000.0,3.0,1.0,1270,6500,,0,0,4,7,1270
1841500050,20141020T000000,334950.0,,1.75,1700,40973,1.0,0,0,3,8,1700
3226059071,20140819T000000,426000.0,3.0,1.0,1130,9147,1.0,0,0,5,7,1130
524059093,20140825T000000,775000.0,3.0,,1640,18730,1.5,0,0,4,7,1640
1568100225,20141204T000000,343000.0,2.0,,1040,8526,1.0,0,0,5,6,1040
4027700726,20140908T000000,470101.0,4.0,2.5,2320,7800,,0,0,3,8,2320
5198600005,20150505T000000,195000.0,3.0,,1200,7800,1.0,0,0,4,7,1200
7677300010,20150303T000000,772500.0,4.0,,1720,4410,1.5,0,2,3,7,1720
7979900006,20140625T000000,450000.0,3.0,,2330,11740,1.0,0,0,3,8,1330
1102000527,20140902T000000,1437500.0,4.0,,4410,9231,,0,3,3,11,4410
1115800440,20140918T000000,525000.0,,1.75,1650,8560,1.0,0,0,3,8,1650
9407110680,20141008T000000,280000.0,3.0,,1370,11400,2.0,0,0,3,7,1370
6084601060,20140718T000000,270000.0,3.0,2.5,1770,8640,1.0,0,0,3,7,1420
993001330,20140505T000000,406100.0,,2.25,1410,1332,3.0,0,0,3,8,1410
2475200290,20141020T000000,332544.0,2.0,,1710,4187,,0,0,3,7,1710
5381000048,20150427T000000,110000.0,2.0,,790,8250,,0,0,3,6,790
5605000595,20141209T000000,685000.0,6.0,,2770,5854,,0,0,3,8,2120
1124000050,20140729T000000,461000.0,4.0,1.0,1260,8505,1.5,0,0,5,7,1260
3558900430,20150414T000000,615000.0,3.0,2.25,2300,8067,,0,0,4,8,1300
2708100130,20150503T000000,550000.0,2.0,,1070,3000,,0,0,4,7,870
1236300290,20141022T000000,1060000.0,4.0,3.5,3850,8100,,0,1,3,11,2430
525069099,20141022T000000,685000.0,,,2320,219978,2.0,0,0,4,8,2320
3262300235,20141126T000000,1555000.0,5.0,,2870,16238,2.0,0,0,4,8,2870
5104510130,20140603T000000,312000.0,4.0,2.5,1830,5175,,0,0,3,7,1830
7197350050,20140701T000000,507500.0,3.0,1.75,1990,9594,,0,0,3,8,1190
2822049148,20140918T000000,217000.0,3.0,1.0,1110,9827,1.0,0,0,3,7,1110
7558300170,20141212T000000,439000.0,,2.25,1830,13477,1.0,0,3,4,7,1170
7852190050,20140626T000000,620000.0,6.0,,3600,6875,,0,0,3,8,2740
1277000020,20140812T000000,915000.0,4.0,2.5,3210,8532,,0,0,3,10,3210
567000660,20141204T000000,425000.0,4.0,2.0,1490,5300,1.0,0,0,3,7,1110
9214400396,20150227T000000,435000.0,2.0,1.0,990,5643,,0,0,3,7,870
9406520290,20141229T000000,305000.0,3.0,,1646,12414,2.0,0,0,3,7,1646
2112700895,20150326T000000,276000.0,2.0,,720,4000,,0,0,3,6,720
2474400250,20140630T000000,327500.0,3.0,2.25,2310,7200,2.0,0,0,3,8,2310
3889100029,20140617T000000,810000.0,3.0,2.5,2670,10481,2.0,0,0,3,9,2670
11501310,20141121T000000,715000.0,3.0,3.25,3060,9055,2.0,0,0,3,10,2460
5672000020,20140805T000000,272000.0,,1.5,1380,11760,1.0,0,0,4,7,1380
