id,Reviews,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
2696,308234,0,Everyone,Shopping,"August 2, 2018",5.3.0,4.0.3 and up
2697,178497,0,Everyone,Shopping,"August 2, 2018",4.33.0,4.0.3 and up
2698,68406,0,Everyone,Shopping,"July 25, 2018",6.25.0+1906001476,5.0 and up
2699,6012719,0,Teen,Shopping,"August 6, 2018",Varies with device,Varies with device
2700,45362,0,Everyone,,"July 20, 2018",Varies with device,Varies with device
2701,18364,0,Everyone,Shopping,"August 4, 2018",29.14,4.2 and up
2702,15867,0,Everyone,Shopping,"August 6, 2018",Varies with device,4.0.3 and up
2703,9189,0,Teen,Shopping,"August 1, 2018",7.0.14,4.0 and up
2704,23187,0,Everyone,,"June 21, 2018",4.89,4.3 and up
2705,11798,0,Everyone,Shopping,"May 10, 2018",Varies with device,Varies with device
2706,9975,0,Everyone,Shopping,"January 22, 2018",1.4,4.3 and up
2707,52896,0,Everyone,Shopping,"June 18, 2018",Varies with device,Varies with device
2708,7793,0,Everyone,Shopping,"February 6, 2018",3.0.3,4.0.3 and up
2709,9701,0,Everyone,,"July 25, 2018",2.4.0,4.4 and up
2710,31519,0,Everyone,Shopping,"June 12, 2018",4.9.1,4.0 and up
2711,181990,0,Everyone,Shopping,"April 27, 2018",Varies with device,Varies with device
2712,213735,0,Everyone,,"July 24, 2018",5.3.73,4.4 and up
2713,6211039,0,Everyone,,"August 3, 2018",4.20.5,4.1 and up
2714,42871,0,Everyone,Shopping,"July 27, 2018",8.9.1,4.1 and up
2715,315908,0,Everyone,Shopping,"August 1, 2018",5.21.1,4.1 and up
2716,210208,0,Everyone,Shopping,"August 1, 2018",Varies with device,Varies with device
2717,1370749,0,Teen,Shopping,"August 3, 2018",Varies with device,Varies with device
2718,79261,0,Everyone,Shopping,"August 3, 2018",7.36,4.4 and up
2719,284725,0,Everyone,Shopping,"July 31, 2018",7.2.1,4.1 and up
2720,67071,0,Everyone,Shopping,"August 1, 2018",2.24.0,4.4 and up
2721,46153,0,Everyone,,"August 4, 2018",2.124.01,4.4 and up
2722,101883,0,Everyone,,"August 3, 2018",6.9.2,5.0 and up
2723,1659,0,Everyone,Shopping,"June 29, 2018",2.4.0,4.4 and up
2724,9975,0,Everyone,Shopping,"January 22, 2018",1.4,4.3 and up
2725,11798,0,Everyone,Shopping,"May 10, 2018",Varies with device,Varies with device
2726,52896,0,Everyone,Shopping,"June 18, 2018",Varies with device,Varies with device
2727,181990,0,Everyone,Shopping,"April 27, 2018",Varies with device,Varies with device
2728,57920,0,Everyone,Shopping,"May 31, 2018",Varies with device,Varies with device
2729,28523,0,Everyone,,"August 3, 2018",18.10.157066,4.4 and up
2730,24953,0,Everyone,Shopping,"June 21, 2018",Varies with device,Varies with device
2731,37253,0,Everyone,,"August 3, 2018",4.31.2,4.4 and up
2732,210208,0,Everyone,Shopping,"August 1, 2018",Varies with device,Varies with device
2733,1370749,0,Teen,Shopping,"August 3, 2018",Varies with device,Varies with device
2734,33758,0,Everyone,Shopping,"August 6, 2018",Varies with device,Varies with device
2735,284721,0,Everyone,,"July 31, 2018",7.2.1,4.1 and up
2736,3420,0,Everyone,Shopping,"February 27, 2018",2.3.2,4.1 and up
2737,7193,0,Everyone,,"July 13, 2018",5.0.2,4.4 and up
2738,11798,0,Everyone,,"May 10, 2018",Varies with device,Varies with device
2739,2788923,0,Teen,,"July 30, 2018",Varies with device,Varies with device
2740,52896,0,Everyone,Shopping,"June 18, 2018",Varies with device,Varies with device
2741,2278,0,Everyone,Shopping,"July 15, 2018",3.28.1.3.1359,4.4 and up
2742,5121,0,Everyone,Shopping,"July 13, 2018",9.0.30,4.1 and up
2743,39735,0,Teen,,"July 25, 2018",3.13.09,4.0 and up
2744,9701,0,Everyone,Shopping,"July 25, 2018",2.4.0,4.4 and up
2745,1558,0,Everyone,Shopping,"July 29, 2015",1.2.12,2.3 and up
2746,213735,0,Everyone,,"July 24, 2018",5.3.73,4.4 and up
2747,16966,0,Everyone,Shopping,"July 12, 2018",6.10.0,4.0.3 and up
2748,181990,0,Everyone,,"April 27, 2018",Varies with device,Varies with device
2749,57920,0,Everyone,Shopping,"May 31, 2018",Varies with device,Varies with device
2750,6211039,0,Everyone,,"August 3, 2018",4.20.5,4.1 and up
2751,125783,0,Teen,Shopping,"August 6, 2018",Varies with device,Varies with device
2752,41986,0,Teen,Shopping,"August 6, 2018",3.69.0,4.1 and up
2753,441473,0,Everyone,Shopping,"July 30, 2018",Varies with device,Varies with device
2754,186116,0,Everyone,Shopping,"August 3, 2018",11.6.0,4.4 and up
2755,13085,0,Teen,Shopping,"November 8, 2017",5.1,4.0.3 and up
2756,315908,0,Everyone,,"August 1, 2018",5.21.1,4.1 and up
2757,5916569,0,Teen,Shopping,"August 6, 2018",Varies with device,Varies with device
2758,28523,0,Everyone,,"August 3, 2018",18.10.157066,4.4 and up
2759,28560,0,Everyone,Shopping,"July 23, 2018",Varies with device,Varies with device
2760,34171,0,Everyone,Shopping,"July 24, 2018",Varies with device,Varies with device
2761,44588,0,Everyone,Shopping,"July 12, 2018",9.0.0,4.4 and up
2762,4158,0,Teen,Shopping,"July 2, 2018",2.8,4.0.3 and up
2763,105773,0,Everyone,,"August 5, 2018",Varies with device,4.4 and up
2764,909204,0,Teen,Shopping,"July 31, 2018",16.14.0.100,4.4 and up
2765,279428,0,Everyone,Shopping,"August 3, 2018",6.4.2,4.4 and up
2766,33583,0,Everyone,,"July 30, 2018",3.9,4.4 and up
2767,94205,0,Everyone,Shopping,"June 13, 2018",5.6.8,4.4 and up
2768,210208,0,Everyone,Shopping,"August 1, 2018",Varies with device,Varies with device
2769,95520,0,Teen,Shopping,"August 3, 2018",5.3.1,4.1 and up
2770,46153,0,Everyone,,"August 4, 2018",2.124.01,4.4 and up
2771,68406,0,Everyone,Shopping,"July 25, 2018",6.25.0+1906001476,5.0 and up
2772,181798,0,Everyone,Shopping,"July 30, 2018",4.4.9,4.4 and up
2773,25719,0,Teen,,"August 6, 2018",Varies with device,Varies with device
2774,142512,0,Everyone,Shopping,"July 25, 2018",6.2.0,4.1 and up
2775,2788923,0,Teen,Shopping,"July 30, 2018",Varies with device,Varies with device
2776,39735,0,Teen,Shopping,"July 25, 2018",3.13.09,4.0 and up
2777,5121,0,Everyone,,"July 13, 2018",9.0.30,4.1 and up
2778,9701,0,Everyone,Shopping,"July 25, 2018",2.4.0,4.4 and up
2779,13085,0,Teen,Shopping,"November 8, 2017",5.1,4.0.3 and up
2780,28523,0,Everyone,Shopping,"August 3, 2018",18.10.157066,4.4 and up
2781,44588,0,Everyone,,"July 12, 2018",9.0.0,4.4 and up
2782,94205,0,Everyone,,"June 13, 2018",5.6.8,4.4 and up
2783,95520,0,Teen,Shopping,"August 3, 2018",5.3.1,4.1 and up
2784,1370749,0,Teen,,"August 3, 2018",Varies with device,Varies with device
2785,2788923,0,Teen,Shopping,"July 30, 2018",Varies with device,Varies with device
2786,4602,0,Everyone,Shopping,"December 22, 2017",3.0.0,4.1 and up
2787,72596,0,Teen,Shopping,"August 3, 2018",4.2.2,4.1 and up
2788,110425,0,Everyone,Shopping,"June 18, 2018",13.6.4,4.0.3 and up
2789,2375,0,Everyone,,"November 2, 2016",3.1,2.3.3 and up
2790,13085,0,Teen,,"November 8, 2017",5.1,4.0.3 and up
2791,5917485,0,Teen,Shopping,"August 6, 2018",Varies with device,Varies with device
2792,35497,0,Everyone,Shopping,"July 11, 2018",4.16.0,4.4 and up
2793,3878,0,Everyone,Shopping,"May 8, 2018",5.6.8,4.1 and up
2794,33583,0,Everyone,Shopping,"July 30, 2018",3.9,4.4 and up
2795,68406,0,Everyone,Shopping,"August 6, 2018",6.25.0+1906001476,5.0 and up
2796,44071,0,Everyone,,"July 19, 2018",5.10,4.4 and up
2797,6212081,0,Everyone,Shopping,"August 3, 2018",4.20.5,4.1 and up
2798,39735,0,Teen,Shopping,"July 25, 2018",3.13.09,4.0 and up
2799,6380,0,Everyone,Shopping,"August 2, 2018",Varies with device,Varies with device
2800,5123,0,Everyone,Shopping,"July 28, 2018",4.4.4,5.0 and up
2801,181823,0,Everyone,Shopping,"July 30, 2018",4.4.9,4.4 and up
2802,19232,0,Everyone,Photography,"August 6, 2018",7.4.2,4.4 and up
2803,98716,0,Everyone,Photography,"August 1, 2018",5.13.1,5.0 and up
2804,109500,0,Everyone,Photography,"August 2, 2018",2.18.2,4.1 and up
2805,21159,0,Everyone,Photography,"January 31, 2018",2.1.9,4.0.3 and up
2806,1320,0,Everyone,,"June 27, 2018",2.1.9,4.1 and up
2807,50424,0,Everyone,Photography,"August 2, 2018",584,4.1 and up
2808,32398,0,Everyone,Photography,"August 1, 2018",9.6.4,4.4 and up
2809,10858556,0,Everyone,Photography,"August 6, 2018",Varies with device,Varies with device
2810,219745,0,Everyone,Photography,"January 25, 2016",Varies with device,Varies with device
2811,38953,0,Everyone,Photography,"July 26, 2018",2.2.4,4.2 and up
2812,142634,0,Everyone,Photography,"July 6, 2018",1.5.1,4.4 and up
2813,259450,0,Everyone,Photography,"May 24, 2018",1.0.4,4.1 and up
2814,123029,0,Everyone,Photography,"August 2, 2018",Varies with device,4.0.3 and up
2815,914804,0,Everyone,,"July 22, 2018",5.0.508,4.4 and up
2816,21841,0,Everyone,Photography,"July 24, 2018",1.6.4,4.2 and up
2817,5282578,0,Everyone,,"July 30, 2018",7.6.5,4.3 and up
2818,10349,0,Everyone,,"July 29, 2017",1.6.0,2.3 and up
2819,859,0,Everyone,Photography,"July 18, 2018",1.5.1,4.0.3 and up
2820,40289,0,Everyone,Photography,"July 11, 2018",2.2,5.0 and up
2821,3362,0,Everyone,Photography,"May 22, 2018",Varies with device,4.0 and up
2822,49680,0,Everyone,Photography,"July 11, 2018",1.8.5,4.2 and up
2823,3378,0,Mature 17+,Photography,"July 25, 2018",1.7,4.1 and up
2824,10525,0,Everyone,Photography,"July 27, 2018",8.9.9,4.0 and up
2825,3492,0,Everyone,Photography,"June 14, 2018",1.5.3.8,7.0 and up
2826,654419,0,Everyone,,"February 1, 2018",Varies with device,4.0.3 and up
2827,1864,0,Everyone,Photography,"May 3, 2018",22.0,4.0.3 and up
2828,74476,0,Everyone,Photography,"June 19, 2018",1.6,4.0 and up
2829,221858,0,Everyone,Photography,"August 1, 2018",Varies with device,4.1 and up
2830,401820,0,Everyone,Photography,"April 27, 2018",Varies with device,Varies with device
2831,3116,0,Everyone,Photography,"August 3, 2018",2.15.180,4.0.3 and up
2832,31985,0,Everyone,Photography,"August 6, 2018",1.7.14,4.2 and up
2833,4400,0,Everyone,,"July 28, 2018",2.0.1,4.0.3 and up
2834,3337956,0,Everyone,,"August 6, 2018",Varies with device,Varies with device
2835,11677,0,Everyone,,"July 5, 2018",1.0.3,4.4 and up
2836,3158047,0,Everyone,,"July 31, 2018",6.9.031,4.1 and up
2837,125259,0,Everyone,Photography,"August 2, 2018",Varies with device,Varies with device
2838,56114,0,Everyone,Photography,"July 9, 2018",2.6,2.3 and up
2839,15700,0,Everyone,Photography,"July 7, 2018",2.3,4.0.3 and up
2840,16523,0,Everyone,,"July 30, 2018",1.2.31,4.1 and up
2841,26361,0,Everyone,Photography,"July 25, 2018",5.3,4.1 and up
2842,285788,0,Everyone,,"December 4, 2017",1.8.0.170824_9,5.0 - 8.0
2843,4410,0,Everyone,Photography,"June 27, 2018",4.1,4.0.3 and up
2844,5855,0,Everyone,Photography,"July 12, 2018",1.6,2.3 and up
2845,47090,0,Everyone,Photography,"July 28, 2018",Varies with device,Varies with device
2846,233039,0,Everyone,,"July 28, 2018",1.5.3,4.4 and up
2847,28578,0,Everyone,Photography,"July 28, 2018",6.21,4.0 and up
2848,1159058,0,Everyone,Photography,"August 3, 2018",2.73.672,4.0.3 and up
2849,53421,0,Everyone,,"August 6, 2018",2.74.685,4.0.3 and up
2850,1579287,0,Everyone,Photography,"July 25, 2018",Varies with device,Varies with device
2851,116880,0,Everyone,,"April 23, 2018",1.43.3,4.0.3 and up
2852,21730,0,Everyone,Photography,"May 23, 2018",1.6.0,4.0 and up
2853,62421,0,Everyone,Photography,"July 28, 2018",2.4,4.1 and up
2854,10858538,0,Everyone,Photography,"August 6, 2018",Varies with device,Varies with device
2855,70189,0,Teen,Photography,"August 11, 2015",4.0.10,4.0 and up
2856,847159,0,Everyone,Photography,"November 10, 2017",4.7.4,4.0 and up
2857,251951,0,Mature 17+,Photography,"July 11, 2018",4.7.3,4.4 and up
2858,98716,0,Everyone,,"August 1, 2018",5.13.1,5.0 and up
2859,654418,0,Everyone,Photography,"February 1, 2018",Varies with device,4.0.3 and up
2860,5282558,0,Everyone,Photography,"July 30, 2018",7.6.5,4.3 and up
2861,240475,0,Everyone,,"November 22, 2017",3.8,4.0 and up
2862,527247,0,Everyone,Photography,"February 1, 2018",1.6.1,Varies with device
2863,3157936,0,Everyone,Photography,"July 31, 2018",6.9.031,4.1 and up
2864,55427,0,Everyone,Photography,"March 25, 2016",5.1,2.3.3 and up
2865,68070,0,Everyone,Photography,"May 5, 2018",Varies with device,Varies with device
2866,2418135,0,Everyone,Photography,"July 12, 2018",Varies with device,Varies with device
2867,329160,0,Everyone,Photography,"May 29, 2018",3.1.8.180529,2.3 and up
2868,1579287,0,Everyone,Photography,"July 25, 2018",Varies with device,Varies with device
2869,42677,0,Everyone,Photography,"June 15, 2018",1.28,4.0.3 and up
2870,1517369,0,Everyone,,"March 6, 2018",Varies with device,Varies with device
2871,811693,0,Everyone,Photography,"August 2, 2018",4.0.26,4.4 and up
2872,23440,0,Everyone,Photography,"July 11, 2018",1.8.2,4.0 and up
2873,3368649,0,Everyone,Photography,"July 16, 2018",4.47,4.0.3 and up
2874,42079,0,Everyone,,"September 24, 2015",Varies with device,4.0.3 and up
2875,29707,0,Everyone,Photography,"February 10, 2015",1.1.6,4.0 and up
2876,15098,0,Everyone,Photography,"March 3, 2017",1.43,2.3 and up
2877,35724,0,Everyone,Photography,"February 11, 2015",1.40,4.0 and up
2878,71898,0,Everyone,,"October 10, 2017",6.1.7.100920,4.0.3 and up
2879,4865093,0,Everyone,Photography,"August 6, 2018",9.3.1,4.0.3 and up
2880,106080,0,Everyone,,"June 27, 2018",6.1.6,4.1 and up
2881,44941,0,Everyone,Photography,"October 19, 2016",1.6.2,3.0 and up
2882,129272,0,Everyone,,"July 30, 2018",1.32,4.1 and up
2883,111066,0,Everyone,Photography,"August 3, 2018",4.8.7,4.0.3 and up
2884,49553,$5.99,Everyone,,"July 25, 2018",1.3.1,4.1 and up
2885,10859051,0,Everyone,Photography,"August 6, 2018",Varies with device,Varies with device
2886,70189,0,Teen,Photography,"August 11, 2015",4.0.10,4.0 and up
2887,847159,0,Everyone,Photography,"November 10, 2017",4.7.4,4.0 and up
2888,251951,0,Mature 17+,Photography,"July 11, 2018",4.7.3,4.4 and up
2889,98716,0,Everyone,,"August 1, 2018",5.13.1,5.0 and up
2890,43296,0,Everyone,,"September 20, 2017",Varies with device,Varies with device
2891,130081,0,Everyone,,"November 10, 2017",3.31.4,4.0 and up
2892,462152,0,Everyone,Photography,"October 17, 2015",2.3.1,Varies with device
2893,140917,0,Everyone,Photography,"June 11, 2018",2.2.93,4.0 and up
2894,88860,0,Everyone,,"April 6, 2017",6.2.9,2.3 and up
2895,49211,0,Everyone,Photography,"January 19, 2017",1.5.5,2.1 and up
2896,351254,0,Everyone,Photography,"June 29, 2018",4.6.0.0,4.2 and up
2897,157506,0,Everyone,,"May 24, 2018",4.5.2,5.0 and up
2898,1871416,0,Everyone,,"December 21, 2017",Varies with device,Varies with device
2899,116880,0,Everyone,Photography,"April 23, 2018",1.43.3,4.0.3 and up
2900,240475,0,Everyone,Photography,"November 22, 2017",3.8,4.0 and up
2901,420973,0,Everyone,,"August 2, 2018",Varies with device,Varies with device
2902,34753,0,Everyone,Photography,"July 3, 2018",1.4.0_180703,4.2 and up
2903,635846,0,Everyone,,"May 23, 2018",4.2.14,4.0 and up
2904,78140,0,Everyone,Photography,"February 11, 2018",5.5.2,4.0.3 and up
2905,2418135,0,Everyone,Photography,"July 12, 2018",Varies with device,Varies with device
2906,244371,0,Everyone,,"July 5, 2018",Varies with device,Varies with device
2907,12865,$2.99,Everyone,Photography,"November 6, 2014",4.70,2.2 and up
2908,215343,0,Everyone,Photography,"July 14, 2018",6.4.3,4.0.3 and up
2909,6120977,0,Everyone,,"June 28, 2018",6.1.0,Varies with device
2910,3368646,0,Everyone,Photography,"July 16, 2018",4.47,4.0.3 and up
2911,753115,0,Everyone,Photography,"August 3, 2018",71,4.4 and up
2912,4865107,0,Everyone,Photography,"August 6, 2018",9.3.1,4.0.3 and up
2913,49553,$5.99,Everyone,,"July 25, 2018",1.3.1,4.1 and up
2914,16320,$3.95,Everyone,Photography,"November 10, 2017",Varies with device,Varies with device
2915,852649,0,Teen,Photography,"June 26, 2018",4.1.0.1,4.2 and up
2916,1494491,0,Everyone,Photography,"March 21, 2017",3.3.8,3.1 and up
2917,527248,0,Everyone,Photography,"February 1, 2018",1.6.1,Varies with device
2918,819774,0,Everyone,Photography,"June 26, 2018",4.2.3,4.0 and up
2919,33439,0,Everyone,Photography,"July 18, 2016",3.2,2.3.3 and up
2920,351255,0,Everyone,Photography,"June 29, 2018",4.6.0.0,4.2 and up
2921,477831,0,Everyone,Photography,"July 28, 2018",2.0.17.9,4.0 and up
2922,1871421,0,Everyone,Photography,"December 21, 2017",Varies with device,Varies with device
2923,3337952,0,Everyone,Photography,"August 6, 2018",Varies with device,Varies with device
2924,126337,0,Everyone,Photography,"March 15, 2017",2.0.5,4.0 and up
2925,68071,0,Everyone,Photography,"May 5, 2018",Varies with device,Varies with device
2926,240475,0,Everyone,Photography,"November 22, 2017",3.8,4.0 and up
2927,373606,0,Everyone,Photography,"March 27, 2018",Varies with device,Varies with device
2928,15426,0,Everyone,Photography,"July 24, 2018",3.8.3,5.1 and up
2929,714340,0,Everyone,Photography,"July 28, 2018",Varies with device,Varies with device
2930,1451000,0,Everyone,,"July 19, 2018",Varies with device,Varies with device
2931,1490732,0,Everyone,Photography,"July 19, 2018",4.8.4,4.1 and up
2932,2163282,0,Everyone,Photography,"July 10, 2018",Varies with device,Varies with device
2933,1163232,0,Everyone,Photography,"July 20, 2018",3.4.0,4.0.3 and up
2934,114680,0,Everyone,Photography,"February 15, 2018",1.38,4.1 and up
2935,751766,0,Everyone,Photography,"May 10, 2018",Varies with device,Varies with device
2936,2418158,0,Everyone,Photography,"July 12, 2018",Varies with device,Varies with device
2937,914917,0,Everyone,Photography,"July 22, 2018",5.0.508,4.4 and up
2938,3158151,0,Everyone,Photography,"July 31, 2018",6.9.031,4.1 and up
2939,7594559,0,Teen,Photography,"August 6, 2018",9.40.3,4.0.3 and up
2940,1028637,0,Everyone,Photography,"December 21, 2017",Varies with device,Varies with device
2941,167652,0,Everyone,Photography,"April 23, 2018",4.5,4.1 and up
2942,811714,0,Everyone,Photography,"August 2, 2018",4.0.26,4.4 and up
2943,1075277,0,Mature 17+,Photography,"August 3, 2018",4.21,4.1 and up
2944,7529865,0,Everyone,Photography,"August 6, 2018",6.71,Varies with device
2945,3368705,0,Everyone,,"July 16, 2018",4.47,4.0.3 and up
2946,1579343,0,Everyone,Photography,"July 25, 2018",Varies with device,Varies with device
2947,93726,0,Everyone,Photography,"July 8, 2018",2.0.18,4.3 and up
2948,597068,0,Everyone,Photography,"July 9, 2018",Varies with device,Varies with device
2949,823109,0,Everyone,Photography,"June 29, 2018",2.19.0.201907232,4.4 and up
2950,4865132,0,Everyone,Photography,"August 6, 2018",9.3.1,4.0.3 and up
2951,49553,$5.99,Everyone,Photography,"July 25, 2018",1.3.1,4.1 and up
2952,197295,0,Everyone,,"June 23, 2017",4.0.7,4.0 and up
2953,21578,0,Everyone,Photography,"September 8, 2017",1.1.3,2.3 and up
2954,307453,0,Everyone,Photography,"October 26, 2017",1.7.16,4.0.3 and up
2955,32896,0,Everyone,Photography,"March 14, 2018",3.3.5,2.3.3 and up
2956,98717,0,Everyone,Photography,"August 1, 2018",5.13.1,5.0 and up
2957,542561,0,Everyone,,"January 2, 2018",4.7.0,4.0 and up
2958,3158151,0,Everyone,Photography,"July 31, 2018",6.9.031,4.1 and up
2959,462702,0,Everyone,Photography,"August 1, 2018",8.1.0.6,4.3 and up
2960,521138,0,Everyone 10+,,"July 19, 2018",Varies with device,5.0 and up
2961,1802,0,Everyone,Sports,"June 21, 2018",1.4,4.0.3 and up
2962,283662,0,Everyone,Sports,"June 15, 2018",Varies with device,4.1 and up
2963,82882,0,Everyone,Sports,"July 30, 2018",Varies with device,Varies with device
2964,459795,0,Everyone,,"August 2, 2018",Varies with device,Varies with device
2965,133825,0,Everyone 10+,,"July 25, 2018",6.17.2,4.4 and up
2966,911995,0,Everyone,,"August 1, 2018",10.8.1.330,4.4 and up
2967,1733,0,Everyone,Sports,"July 17, 2018",2.1,4.1 and up
2968,342909,0,Everyone,,"August 3, 2018",4.3.1,4.4 and up
2969,31908,0,Everyone,Sports,"September 27, 2017",Varies with device,Varies with device
2970,56270,0,Everyone,Sports,"August 3, 2018",5.4.2,5.0 and up
2971,107724,0,Everyone,,"July 31, 2018",1004.0,4.0 and up
2972,101455,0,Everyone,,"August 3, 2018",2.24.2.0,4.0.3 and up
2973,152780,0,Everyone,,"July 18, 2018",Varies with device,Varies with device
2974,21733,0,Mature 17+,,"June 29, 2018",Varies with device,Varies with device
2975,410384,0,Everyone,Sports,"July 31, 2018",Varies with device,Varies with device
2976,277902,0,Mature 17+,Sports,"August 2, 2018",Varies with device,Varies with device
2977,91031,0,Everyone,Sports,"August 4, 2018",Varies with device,5.0 and up
2978,112725,0,Everyone,,"July 31, 2018",Varies with device,Varies with device
2979,76346,0,Everyone,Sports,"July 25, 2018",6.3.3,4.1 and up
2980,63938,0,Everyone,Sports,"August 6, 2018",Varies with device,Varies with device
2981,18678,0,Everyone,,"April 25, 2018",Varies with device,Varies with device
2982,39878,0,Everyone,Sports,"July 28, 2018",3.6.7,4.1 and up
2983,152867,0,Everyone,Sports,"August 3, 2018",3.0.5,4.1 and up
2984,63580,0,Everyone,,"July 20, 2018",1.1.5,4.1 and up
2985,121003,0,Everyone,Sports,"August 6, 2018",Varies with device,Varies with device
2986,135763,0,Everyone,Sports,"August 2, 2018",1.5.13,4.1 and up
2987,176448,0,Everyone,Sports,"November 21, 2017",5.3.0,4.4 and up
2988,1981,0,Everyone,Sports,"June 21, 2018",2.9.9go,4.1 and up
2989,16016,0,Everyone,Sports,"January 7, 2016",2.7.0,4.2 and up
2990,9992,0,Everyone,Sports,"May 23, 2018",6.5,4.1 and up
2991,36490,0,Everyone,,"July 25, 2018",Varies with device,Varies with device
2992,122282,0,Everyone 10+,Sports,"July 20, 2018",Varies with device,Varies with device
2993,218,0,Everyone,,"July 19, 2018",5.0,4.1 and up
2994,4011,0,Teen,Sports,"July 1, 2018",1.0.16,2.3 and up
2995,25172,0,Everyone,Sports,"May 23, 2018",5.5,4.1 and up
