id,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
3806,Belgium2015,,"455,039,563,133",,Silent
3807,Belgium2015,,"455,039,563,133",,Boomers
3808,Belgium2015,,"455,039,563,133",,Millenials
3809,Belgium2015,,"455,039,563,133",42830.0,Millenials
3810,Belgium2015,,"455,039,563,133",42830.0,Millenials
3811,Belgium2015,,"455,039,563,133",42830.0,Generation Z
3812,Belgium2015,,"455,039,563,133",,Generation Z
3813,Belize1986,,"227,850,000",1552.0,Boomers
3814,Belize1986,,"227,850,000",1552.0,Generation X
3815,Belize1986,,"227,850,000",1552.0,Generation X
3816,Belize1986,,"227,850,000",1552.0,Boomers
3817,Belize1986,,"227,850,000",1552.0,Silent
3818,Belize1986,,"227,850,000",1552.0,Generation X
3819,Belize1986,,"227,850,000",1552.0,G.I. Generation
3820,Belize1986,,"227,850,000",1552.0,G.I. Generation
3821,Belize1986,,"227,850,000",1552.0,Silent
3822,Belize1986,,"227,850,000",1552.0,Generation X
3823,Belize1986,,"227,850,000",1552.0,G.I. Generation
3824,Belize1986,,"227,850,000",1552.0,G.I. Generation
3825,Belize1987,,"276,550,000",1920.0,Boomers
3826,Belize1987,,"276,550,000",1920.0,Silent
3827,Belize1987,,"276,550,000",1920.0,Generation X
3828,Belize1987,,"276,550,000",1920.0,Generation X
3829,Belize1987,,"276,550,000",1920.0,Boomers
3830,Belize1987,,"276,550,000",1920.0,Silent
3831,Belize1987,,"276,550,000",1920.0,Generation X
3832,Belize1987,,"276,550,000",1920.0,G.I. Generation
3833,Belize1987,,"276,550,000",,G.I. Generation
3834,Belize1987,,"276,550,000",1920.0,Generation X
3835,Belize1987,,"276,550,000",1920.0,G.I. Generation
3836,Belize1987,,"276,550,000",1920.0,G.I. Generation
3837,Belize1989,,"363,150,000",2372.0,Generation X
3838,Belize1989,,"363,150,000",,Generation X
3839,Belize1989,,"363,150,000",2372.0,Boomers
3840,Belize1989,,"363,150,000",,Silent
3841,Belize1989,,"363,150,000",2372.0,Generation X
3842,Belize1989,,"363,150,000",,G.I. Generation
3843,Belize1989,,"363,150,000",2372.0,G.I. Generation
3844,Belize1989,,"363,150,000",,Boomers
3845,Belize1989,,"363,150,000",2372.0,Silent
3846,Belize1989,,"363,150,000",2372.0,Generation X
3847,Belize1989,,"363,150,000",2372.0,G.I. Generation
3848,Belize1989,,"363,150,000",2372.0,G.I. Generation
3849,Belize1990,0.644,"413,050,000",2614.0,G.I. Generation
3850,Belize1990,0.644,"413,050,000",,Silent
3851,Belize1990,0.644,"413,050,000",2614.0,Generation X
3852,Belize1990,0.644,"413,050,000",2614.0,Boomers
3853,Belize1990,0.644,"413,050,000",2614.0,Silent
3854,Belize1990,0.644,"413,050,000",2614.0,Generation X
3855,Belize1990,0.644,"413,050,000",2614.0,G.I. Generation
3856,Belize1990,0.644,"413,050,000",2614.0,G.I. Generation
3857,Belize1990,0.644,"413,050,000",2614.0,Generation X
3858,Belize1990,0.644,"413,050,000",2614.0,Boomers
3859,Belize1990,0.644,"413,050,000",2614.0,Generation X
3860,Belize1990,0.644,"413,050,000",2614.0,G.I. Generation
3861,Belize1991,,"444,720,750",2742.0,Silent
3862,Belize1991,,"444,720,750",2742.0,Boomers
3863,Belize1991,,"444,720,750",2742.0,Generation X
3864,Belize1991,,"444,720,750",2742.0,Boomers
3865,Belize1991,,"444,720,750",,Boomers
3866,Belize1991,,"444,720,750",2742.0,Millenials
3867,Belize1991,,"444,720,750",2742.0,Silent
3868,Belize1991,,"444,720,750",2742.0,G.I. Generation
3869,Belize1991,,"444,720,750",2742.0,Generation X
3870,Belize1991,,"444,720,750",2742.0,Boomers
3871,Belize1991,,"444,720,750",2742.0,Millenials
3872,Belize1991,,"444,720,750",2742.0,G.I. Generation
3873,Belize1993,,"559,858,250",3278.0,Boomers
3874,Belize1993,,"559,858,250",3278.0,Generation X
3875,Belize1993,,"559,858,250",3278.0,Boomers
3876,Belize1993,,"559,858,250",3278.0,Boomers
3877,Belize1993,,"559,858,250",3278.0,Millenials
3878,Belize1993,,"559,858,250",3278.0,Silent
3879,Belize1993,,"559,858,250",3278.0,G.I. Generation
3880,Belize1993,,"559,858,250",,Generation X
3881,Belize1993,,"559,858,250",3278.0,Boomers
3882,Belize1993,,"559,858,250",3278.0,Millenials
3883,Belize1993,,"559,858,250",,Silent
3884,Belize1993,,"559,858,250",3278.0,G.I. Generation
3885,Belize1994,,"580,863,700",3399.0,G.I. Generation
3886,Belize1994,,"580,863,700",,G.I. Generation
3887,Belize1994,,"580,863,700",3399.0,Boomers
3888,Belize1994,,"580,863,700",3399.0,Silent
3889,Belize1994,,"580,863,700",3399.0,Boomers
3890,Belize1994,,"580,863,700",3399.0,Generation X
3891,Belize1994,,"580,863,700",,Boomers
3892,Belize1994,,"580,863,700",3399.0,Boomers
3893,Belize1994,,"580,863,700",3399.0,Millenials
3894,Belize1994,,"580,863,700",3399.0,Silent
3895,Belize1994,,"580,863,700",3399.0,Generation X
3896,Belize1994,,"580,863,700",,Millenials
3897,Belize1995,0.664,"620,140,400",3436.0,G.I. Generation
3898,Belize1995,0.664,"620,140,400",,Generation X
3899,Belize1995,0.664,"620,140,400",3436.0,Boomers
3900,Belize1995,0.664,"620,140,400",3436.0,Generation X
3901,Belize1995,0.664,"620,140,400",3436.0,Silent
3902,Belize1995,0.664,"620,140,400",3436.0,Generation X
3903,Belize1995,0.664,"620,140,400",3436.0,Generation X
3904,Belize1995,0.664,"620,140,400",3436.0,Boomers
3905,Belize1995,0.664,"620,140,400",3436.0,Millenials
3906,Belize1995,0.664,"620,140,400",3436.0,Silent
3907,Belize1995,0.664,"620,140,400",3436.0,G.I. Generation
3908,Belize1995,0.664,"620,140,400",3436.0,Millenials
3909,Belize1996,,"641,383,800",3545.0,Silent
3910,Belize1996,,"641,383,800",3545.0,Generation X
3911,Belize1996,,"641,383,800",3545.0,Boomers
3912,Belize1996,,"641,383,800",3545.0,Generation X
3913,Belize1996,,"641,383,800",,Generation X
3914,Belize1996,,"641,383,800",3545.0,Generation X
3915,Belize1996,,"641,383,800",3545.0,Boomers
3916,Belize1996,,"641,383,800",3545.0,Millenials
3917,Belize1996,,"641,383,800",3545.0,Silent
3918,Belize1996,,"641,383,800",3545.0,G.I. Generation
3919,Belize1996,,"641,383,800",3545.0,Millenials
3920,Belize1996,,"641,383,800",3545.0,G.I. Generation
3921,Belize1997,,"654,314,350",3487.0,Boomers
3922,Belize1997,,"654,314,350",,Generation X
3923,Belize1997,,"654,314,350",3487.0,Generation X
3924,Belize1997,,"654,314,350",3487.0,Boomers
3925,Belize1997,,"654,314,350",3487.0,Millenials
3926,Belize1997,,"654,314,350",3487.0,Silent
3927,Belize1997,,"654,314,350",3487.0,G.I. Generation
3928,Belize1997,,"654,314,350",3487.0,Generation X
3929,Belize1997,,"654,314,350",3487.0,Generation X
3930,Belize1997,,"654,314,350",,Millenials
3931,Belize1997,,"654,314,350",3487.0,Silent
3932,Belize1997,,"654,314,350",3487.0,G.I. Generation
3933,Belize1998,,"688,992,450",3531.0,Silent
3934,Belize1998,,"688,992,450",3531.0,Generation X
3935,Belize1998,,"688,992,450",3531.0,Boomers
3936,Belize1998,,"688,992,450",3531.0,Generation X
3937,Belize1998,,"688,992,450",3531.0,Boomers
3938,Belize1998,,"688,992,450",3531.0,Generation X
3939,Belize1998,,"688,992,450",,Generation X
3940,Belize1998,,"688,992,450",,Millenials
3941,Belize1998,,"688,992,450",3531.0,Silent
3942,Belize1998,,"688,992,450",3531.0,G.I. Generation
3943,Belize1998,,"688,992,450",3531.0,Millenials
3944,Belize1998,,"688,992,450",3531.0,G.I. Generation
3945,Belize1999,,"732,732,350",3615.0,Generation X
3946,Belize1999,,"732,732,350",,Boomers
3947,Belize1999,,"732,732,350",3615.0,Generation X
3948,Belize1999,,"732,732,350",3615.0,Millenials
3949,Belize1999,,"732,732,350",3615.0,Generation X
3950,Belize1999,,"732,732,350",3615.0,Generation X
3951,Belize1999,,"732,732,350",,Boomers
3952,Belize1999,,"732,732,350",3615.0,Millenials
3953,Belize1999,,"732,732,350",3615.0,Silent
3954,Belize1999,,"732,732,350",3615.0,G.I. Generation
3955,Belize1999,,"732,732,350",3615.0,Silent
3956,Belize1999,,"732,732,350",,G.I. Generation
3957,Belize2000,0.683,"832,072,450",3960.0,G.I. Generation
3958,Belize2000,0.683,"832,072,450",3960.0,Silent
3959,Belize2000,0.683,"832,072,450",3960.0,Generation X
3960,Belize2000,0.683,"832,072,450",3960.0,Boomers
3961,Belize2000,0.683,"832,072,450",3960.0,Generation X
3962,Belize2000,0.683,"832,072,450",3960.0,Boomers
3963,Belize2000,0.683,"832,072,450",3960.0,Generation X
3964,Belize2000,0.683,"832,072,450",,Generation X
3965,Belize2000,0.683,"832,072,450",3960.0,Millenials
3966,Belize2000,0.683,"832,072,450",,Silent
3967,Belize2000,0.683,"832,072,450",3960.0,G.I. Generation
3968,Belize2000,0.683,"832,072,450",3960.0,Millenials
3969,Belize2001,,"871,860,600",4013.0,Silent
3970,Belize2001,,"871,860,600",4013.0,Generation X
3971,Belize2001,,"871,860,600",,Millenials
3972,Belize2001,,"871,860,600",4013.0,Boomers
3973,Belize2001,,"871,860,600",4013.0,Silent
3974,Belize2001,,"871,860,600",4013.0,Generation X
3975,Belize2001,,"871,860,600",4013.0,Millenials
3976,Belize2001,,"871,860,600",4013.0,Boomers
3977,Belize2001,,"871,860,600",4013.0,Millenials
3978,Belize2001,,"871,860,600",4013.0,Silent
3979,Belize2001,,"871,860,600",4013.0,Silent
3980,Belize2001,,"871,860,600",4013.0,Millenials
3981,Belize2002,,"932,551,850",4161.0,Boomers
3982,Belize2002,,"932,551,850",4161.0,Silent
3983,Belize2002,,"932,551,850",4161.0,Boomers
3984,Belize2002,,"932,551,850",4161.0,Millenials
3985,Belize2002,,"932,551,850",4161.0,Generation X
3986,Belize2002,,"932,551,850",4161.0,Millenials
3987,Belize2002,,"932,551,850",4161.0,Millenials
3988,Belize2002,,"932,551,850",4161.0,Generation X
3989,Belize2002,,"932,551,850",4161.0,Silent
3990,Belize2002,,"932,551,850",4161.0,Silent
3991,Belize2002,,"932,551,850",,Millenials
3992,Belize2002,,"932,551,850",4161.0,Silent
3993,Belize2003,,"990,374,050",4289.0,Silent
3994,Belize2003,,"990,374,050",4289.0,Generation X
3995,Belize2003,,"990,374,050",4289.0,Boomers
3996,Belize2003,,"990,374,050",4289.0,Millenials
3997,Belize2003,,"990,374,050",4289.0,Generation X
3998,Belize2003,,"990,374,050",4289.0,Boomers
3999,Belize2003,,"990,374,050",4289.0,Millenials
4000,Belize2003,,"990,374,050",4289.0,Millenials
4001,Belize2003,,"990,374,050",4289.0,Millenials
4002,Belize2003,,"990,374,050",,Silent
4003,Belize2003,,"990,374,050",4289.0,Silent
4004,Belize2003,,"990,374,050",4289.0,Silent
4005,Belize2004,,"1,057,845,500",4449.0,Silent
4006,Belize2004,,"1,057,845,500",4449.0,Millenials
4007,Belize2004,,"1,057,845,500",4449.0,Boomers
4008,Belize2004,,"1,057,845,500",4449.0,Generation X
4009,Belize2004,,"1,057,845,500",,Silent
4010,Belize2004,,"1,057,845,500",4449.0,Millenials
4011,Belize2004,,"1,057,845,500",4449.0,Generation X
4012,Belize2004,,"1,057,845,500",4449.0,Boomers
4013,Belize2004,,"1,057,845,500",4449.0,Millenials
4014,Belize2004,,"1,057,845,500",4449.0,Silent
4015,Belize2004,,"1,057,845,500",4449.0,Millenials
4016,Belize2004,,"1,057,845,500",4449.0,Silent
4017,Belize2005,0.701,"1,114,222,550",4547.0,Generation X
4018,Belize2005,0.701,"1,114,222,550",4547.0,Millenials
4019,Belize2005,0.701,"1,114,222,550",4547.0,Boomers
4020,Belize2005,0.701,"1,114,222,550",,Millenials
4021,Belize2005,0.701,"1,114,222,550",4547.0,Millenials
4022,Belize2005,0.701,"1,114,222,550",4547.0,Generation X
4023,Belize2005,0.701,"1,114,222,550",4547.0,Boomers
4024,Belize2005,0.701,"1,114,222,550",4547.0,Millenials
4025,Belize2005,0.701,"1,114,222,550",4547.0,Silent
4026,Belize2005,0.701,"1,114,222,550",4547.0,Silent
4027,Belize2005,0.701,"1,114,222,550",4547.0,Silent
4028,Belize2005,0.701,"1,114,222,550",4547.0,Silent
4029,Belize2006,,"1,217,467,600",4815.0,Boomers
4030,Belize2006,,"1,217,467,600",4815.0,Millenials
4031,Belize2006,,"1,217,467,600",,Generation X
4032,Belize2006,,"1,217,467,600",4815.0,Millenials
4033,Belize2006,,"1,217,467,600",,Millenials
4034,Belize2006,,"1,217,467,600",4815.0,Millenials
4035,Belize2006,,"1,217,467,600",4815.0,Generation X
4036,Belize2006,,"1,217,467,600",4815.0,Boomers
4037,Belize2006,,"1,217,467,600",4815.0,Silent
4038,Belize2006,,"1,217,467,600",4815.0,Silent
4039,Belize2006,,"1,217,467,600",4815.0,Silent
4040,Belize2006,,"1,217,467,600",4815.0,Silent
4041,Belize2007,,"1,290,573,400",4951.0,Silent
4042,Belize2007,,"1,290,573,400",,Boomers
4043,Belize2007,,"1,290,573,400",4951.0,Millenials
4044,Belize2007,,"1,290,573,400",4951.0,Boomers
4045,Belize2007,,"1,290,573,400",4951.0,Millenials
4046,Belize2007,,"1,290,573,400",4951.0,Generation Z
4047,Belize2007,,"1,290,573,400",4951.0,Generation X
4048,Belize2007,,"1,290,573,400",4951.0,Generation Z
4049,Belize2007,,"1,290,573,400",4951.0,Silent
4050,Belize2007,,"1,290,573,400",4951.0,Silent
4051,Belize2007,,"1,290,573,400",4951.0,Generation X
4052,Belize2007,,"1,290,573,400",,Silent
4053,Belize2008,,"1,368,625,150",5098.0,Silent
4054,Belize2008,,"1,368,625,150",5098.0,Boomers
4055,Belize2008,,"1,368,625,150",5098.0,Millenials
4056,Belize2008,,"1,368,625,150",5098.0,Generation X
4057,Belize2008,,"1,368,625,150",5098.0,Generation X
4058,Belize2008,,"1,368,625,150",5098.0,Millenials
4059,Belize2008,,"1,368,625,150",5098.0,Boomers
4060,Belize2008,,"1,368,625,150",5098.0,Generation Z
4061,Belize2008,,"1,368,625,150",,Silent
4062,Belize2008,,"1,368,625,150",5098.0,Silent
4063,Belize2008,,"1,368,625,150",5098.0,Generation Z
4064,Belize2008,,"1,368,625,150",5098.0,Silent
4065,Belize2009,,"1,336,957,250",4841.0,Millenials
4066,Belize2009,,"1,336,957,250",4841.0,Generation X
4067,Belize2009,,"1,336,957,250",,Silent
4068,Belize2009,,"1,336,957,250",4841.0,Millenials
4069,Belize2009,,"1,336,957,250",4841.0,Boomers
4070,Belize2009,,"1,336,957,250",4841.0,Generation X
4071,Belize2009,,"1,336,957,250",4841.0,Boomers
4072,Belize2009,,"1,336,957,250",4841.0,Generation Z
4073,Belize2009,,"1,336,957,250",4841.0,Silent
4074,Belize2009,,"1,336,957,250",,Silent
4075,Belize2009,,"1,336,957,250",4841.0,Generation Z
4076,Belize2009,,"1,336,957,250",4841.0,Silent
4077,Belize2010,0.71,"1,397,113,450",,Silent
4078,Belize2010,0.71,"1,397,113,450",4923.0,Generation X
4079,Belize2010,0.71,"1,397,113,450",4923.0,Generation X
4080,Belize2010,0.71,"1,397,113,450",4923.0,Millenials
4081,Belize2010,0.71,"1,397,113,450",4923.0,Generation X
4082,Belize2010,0.71,"1,397,113,450",4923.0,Millenials
4083,Belize2010,0.71,"1,397,113,450",4923.0,Generation X
4084,Belize2010,0.71,"1,397,113,450",4923.0,Generation Z
4085,Belize2010,0.71,"1,397,113,450",,Silent
4086,Belize2010,0.71,"1,397,113,450",4923.0,Silent
4087,Belize2010,0.71,"1,397,113,450",4923.0,Generation Z
4088,Belize2010,0.71,"1,397,113,450",4923.0,Silent
4089,Belize2011,0.711,"1,487,005,600",5098.0,Silent
4090,Belize2011,0.711,"1,487,005,600",5098.0,Millenials
4091,Belize2011,0.711,"1,487,005,600",5098.0,Millenials
4092,Belize2011,0.711,"1,487,005,600",5098.0,Generation X
4093,Belize2011,0.711,"1,487,005,600",5098.0,Millenials
4094,Belize2011,0.711,"1,487,005,600",5098.0,Boomers
4095,Belize2011,0.711,"1,487,005,600",5098.0,Generation X
4096,Belize2011,0.711,"1,487,005,600",,Millenials
4097,Belize2011,0.711,"1,487,005,600",5098.0,Generation Z
4098,Belize2011,0.711,"1,487,005,600",5098.0,Boomers
4099,Belize2011,0.711,"1,487,005,600",5098.0,Silent
4100,Belize2011,0.711,"1,487,005,600",5098.0,Generation Z
4101,Belize2012,0.716,"1,573,670,250",5264.0,Boomers
4102,Belize2012,0.716,"1,573,670,250",5264.0,Millenials
4103,Belize2012,0.716,"1,573,670,250",5264.0,Generation X
4104,Belize2012,0.716,"1,573,670,250",5264.0,Millenials
4105,Belize2012,0.716,"1,573,670,250",5264.0,Millenials
4106,Belize2012,0.716,"1,573,670,250",5264.0,Millenials
4107,Belize2012,0.716,"1,573,670,250",5264.0,Generation X
4108,Belize2012,0.716,"1,573,670,250",5264.0,Generation Z
4109,Belize2012,0.716,"1,573,670,250",5264.0,Boomers
4110,Belize2012,0.716,"1,573,670,250",5264.0,Silent
4111,Belize2012,0.716,"1,573,670,250",5264.0,Generation Z
4112,Belize2012,0.716,"1,573,670,250",5264.0,Silent
4113,Belize2013,0.715,"1,612,573,850",5272.0,Generation X
4114,Belize2013,0.715,"1,612,573,850",5272.0,Millenials
4115,Belize2013,0.715,"1,612,573,850",5272.0,Millenials
4116,Belize2013,0.715,"1,612,573,850",5272.0,Boomers
4117,Belize2013,0.715,"1,612,573,850",,Millenials
4118,Belize2013,0.715,"1,612,573,850",5272.0,Millenials
4119,Belize2013,0.715,"1,612,573,850",5272.0,Generation X
4120,Belize2013,0.715,"1,612,573,850",,Generation Z
4121,Belize2013,0.715,"1,612,573,850",5272.0,Boomers
4122,Belize2013,0.715,"1,612,573,850",5272.0,Silent
4123,Belize2013,0.715,"1,612,573,850",5272.0,Generation Z
4124,Belize2013,0.715,"1,612,573,850",5272.0,Silent
4125,Belize2014,0.715,"1,703,951,050",5448.0,Boomers
4126,Belize2014,0.715,"1,703,951,050",5448.0,Millenials
4127,Belize2014,0.715,"1,703,951,050",5448.0,Generation X
4128,Belize2014,0.715,"1,703,951,050",5448.0,Millenials
4129,Belize2014,0.715,"1,703,951,050",5448.0,Millenials
4130,Belize2014,0.715,"1,703,951,050",,Generation Z
4131,Belize2014,0.715,"1,703,951,050",,Millenials
4132,Belize2014,0.715,"1,703,951,050",5448.0,Generation X
4133,Belize2014,0.715,"1,703,951,050",,Boomers
4134,Belize2014,0.715,"1,703,951,050",5448.0,Silent
4135,Belize2014,0.715,"1,703,951,050",5448.0,Generation Z
4136,Belize2014,0.715,"1,703,951,050",5448.0,Silent
4137,Belize2015,,"1,778,567,600",5561.0,Silent
4138,Belize2015,,"1,778,567,600",5561.0,Millenials
4139,Belize2015,,"1,778,567,600",5561.0,Boomers
4140,Belize2015,,"1,778,567,600",5561.0,Generation X
4141,Belize2015,,"1,778,567,600",5561.0,Generation Z
4142,Belize2015,,"1,778,567,600",5561.0,Boomers
4143,Belize2015,,"1,778,567,600",5561.0,Millenials
4144,Belize2015,,"1,778,567,600",,Generation X
4145,Belize2015,,"1,778,567,600",,Millenials
4146,Belize2015,,"1,778,567,600",,Millenials
4147,Belize2015,,"1,778,567,600",5561.0,Generation Z
4148,Belize2015,,"1,778,567,600",5561.0,Silent
4149,Bosnia and Herzegovina2011,0.724,"18,644,723,861",5076.0,Boomers
4150,Bosnia and Herzegovina2011,0.724,"18,644,723,861",5076.0,Millenials
4151,Bosnia and Herzegovina2011,0.724,"18,644,723,861",,Generation X
4152,Bosnia and Herzegovina2011,0.724,"18,644,723,861",5076.0,Millenials
4153,Bosnia and Herzegovina2011,0.724,"18,644,723,861",5076.0,Millenials
4154,Bosnia and Herzegovina2011,0.724,"18,644,723,861",5076.0,Generation X
4155,Bosnia and Herzegovina2011,0.724,"18,644,723,861",5076.0,Generation Z
4156,Bosnia and Herzegovina2011,0.724,"18,644,723,861",5076.0,Boomers
4157,Bosnia and Herzegovina2011,0.724,"18,644,723,861",5076.0,Silent
4158,Bosnia and Herzegovina2011,0.724,"18,644,723,861",5076.0,Millenials
4159,Bosnia and Herzegovina2011,0.724,"18,644,723,861",5076.0,Generation Z
4160,Bosnia and Herzegovina2011,0.724,"18,644,723,861",5076.0,Silent
4161,Bosnia and Herzegovina2014,0.733,"18,558,343,508",5079.0,Silent
4162,Bosnia and Herzegovina2014,0.733,"18,558,343,508",5079.0,Boomers
4163,Bosnia and Herzegovina2014,0.733,"18,558,343,508",5079.0,Generation X
4164,Bosnia and Herzegovina2014,0.733,"18,558,343,508",,Silent
4165,Bosnia and Herzegovina2014,0.733,"18,558,343,508",5079.0,Millenials
4166,Bosnia and Herzegovina2014,0.733,"18,558,343,508",5079.0,Generation X
4167,Bosnia and Herzegovina2014,0.733,"18,558,343,508",5079.0,Boomers
4168,Bosnia and Herzegovina2014,0.733,"18,558,343,508",5079.0,Millenials
4169,Bosnia and Herzegovina2014,0.733,"18,558,343,508",5079.0,Millenials
4170,Bosnia and Herzegovina2014,0.733,"18,558,343,508",5079.0,Millenials
4171,Bosnia and Herzegovina2014,0.733,"18,558,343,508",5079.0,Generation Z
4172,Bosnia and Herzegovina2014,0.733,"18,558,343,508",5079.0,Generation Z
4173,Brazil1985,0.576,"222,942,790,435",1898.0,G.I. Generation
4174,Brazil1985,0.576,"222,942,790,435",1898.0,G.I. Generation
4175,Brazil1985,0.576,"222,942,790,435",1898.0,Silent
