id,country,year,sex,age,suicides_no,population,suicides/100k pop
3267,Belarus,1996.0,female,55-74 years,214,,17.46
3268,Belarus,1996.0,female,35-54 years,170,1384800.0,12.28
3269,Belarus,,female,,59,?,7.95
3270,Belarus,1996.0,female,15-24 years,43,737300.0,5.83
3271,Belarus,1996.0,male,5-14 years,13,821700.0,1.58
3272,Belarus,1996.0,female,5-14 years,3,,0.38
3273,Belarus,1997.0,male,55-74 years,819,803300.0,101.95
3274,Belarus,1997.0,male,35-54 years,1326,?,99.99
3275,Belarus,1997.0,male,75+ years,77,100500.0,76.62
3276,Belarus,1997.0,male,25-34 years,487,,68.69
3277,Belarus,1997.0,male,15-24 years,247,750600.0,32.91
3278,Belarus,1997.0,female,75+ years,59,,19.34
3279,Belarus,,female,,188,,15.43
3280,Belarus,1997.0,female,35-54 years,188,1415500.0,13.28
3281,Belarus,1997.0,female,25-34 years,75,726900.0,10.32
3282,Belarus,1997.0,female,15-24 years,50,744100.0,6.72
3283,Belarus,1997.0,male,5-14 years,8,809000.0,0.99
3284,Belarus,,female,5-14 years,2,783300.0,0.26
3285,Belarus,1998.0,male,55-74 years,794,784600.0,101.2
3286,Belarus,1998.0,male,35-54 years,1320,,97.01
3287,Belarus,1998.0,male,75+ years,82,104000.0,78.85
3288,Belarus,,male,,511,698900.0,73.11
3289,Belarus,,male,15-24 years,287,762700.0,37.63
3290,Belarus,1998.0,female,75+ years,78,316400.0,24.65
3291,Belarus,1998.0,female,55-74 years,185,1191300.0,15.53
3292,Belarus,1998.0,female,35-54 years,192,1455000.0,13.2
3293,Belarus,1998.0,female,25-34 years,51,716200.0,7.12
3294,Belarus,1998.0,female,15-24 years,39,755800.0,5.16
3295,Belarus,1998.0,male,5-14 years,12,,1.52
3296,Belarus,1998.0,female,5-14 years,5,761400.0,0.66
3297,Belarus,1999.0,male,,739,771900.0,95.74
3298,Belarus,,male,75+ years,91,106400.0,85.53
3299,Belarus,1999.0,male,35-54 years,1178,1378000.0,85.49
3300,Belarus,1999.0,male,25-34 years,550,692600.0,79.41
3301,Belarus,1999.0,male,,288,771500.0,37.33
3302,Belarus,1999.0,female,75+ years,66,?,20.73
3303,Belarus,,female,55-74 years,170,1157900.0,14.68
3304,Belarus,,female,35-54 years,174,1465100.0,11.88
3305,Belarus,1999.0,female,25-34 years,67,697900.0,9.6
3306,Belarus,1999.0,female,15-24 years,48,,6.47
3307,Belarus,1999.0,male,5-14 years,22,748500.0,2.94
3308,Belarus,,female,5-14 years,4,,0.56
3309,Belarus,,male,55-74 years,721,?,96.06
3310,Belarus,2000.0,male,,1334,1403903.0,95.02
3311,Belarus,2000.0,male,75+ years,89,110565.0,80.5
3312,Belarus,,male,,508,688963.0,73.73
3313,Belarus,2000.0,male,15-24 years,306,786483.0,38.91
3314,Belarus,2000.0,female,75+ years,67,331579.0,20.21
3315,Belarus,2000.0,female,55-74 years,172,1125001.0,15.29
3316,Belarus,2000.0,female,,170,1497056.0,11.36
3317,Belarus,2000.0,female,25-34 years,54,693860.0,7.78
3318,Belarus,2000.0,female,15-24 years,36,754801.0,4.77
3319,Belarus,2000.0,male,5-14 years,20,717646.0,2.79
3320,Belarus,2000.0,female,5-14 years,6,683020.0,0.88
3321,Belarus,2001.0,male,55-74 years,658,731902.0,89.9
3322,Belarus,,male,35-54 years,1266,1423218.0,88.95
3323,Belarus,2001.0,male,75+ years,82,116090.0,70.63
3324,Belarus,2001.0,male,25-34 years,477,,69.35
3325,Belarus,,male,15-24 years,313,801574.0,39.05
3326,Belarus,2001.0,female,75+ years,73,346664.0,21.06
3327,Belarus,2001.0,female,55-74 years,162,1094844.0,14.8
3328,Belarus,2001.0,female,35-54 years,164,?,10.77
3329,Belarus,2001.0,female,25-34 years,53,?,7.66
3330,Belarus,2001.0,female,15-24 years,36,768639.0,4.68
3331,Belarus,2001.0,male,5-14 years,17,681448.0,2.49
3332,Belarus,2001.0,female,5-14 years,2,,0.31
3333,Belarus,2002.0,male,35-54 years,1263,1429098.0,88.38
3334,Belarus,2002.0,male,55-74 years,607,,84.32
3335,Belarus,2002.0,male,25-34 years,515,688769.0,74.77
3336,Belarus,2002.0,male,75+ years,79,122862.0,64.3
3337,Belarus,2002.0,male,15-24 years,296,814826.0,36.33
3338,Belarus,,female,75+ years,69,359673.0,19.18
3339,Belarus,2002.0,female,55-74 years,149,1076366.0,13.84
3340,Belarus,2002.0,female,35-54 years,191,1533648.0,12.45
3341,Belarus,2002.0,female,25-34 years,65,691146.0,9.4
3342,Belarus,2002.0,female,15-24 years,32,780846.0,4.1
3343,Belarus,2002.0,male,5-14 years,20,642277.0,3.11
3344,Belarus,2002.0,female,5-14 years,5,609886.0,0.82
3345,Belarus,2003.0,male,55-74 years,669,709699.0,94.27
3346,Belarus,2003.0,male,35-54 years,1304,1427642.0,91.34
3347,Belarus,2003.0,male,75+ years,107,131935.0,81.1
3348,Belarus,,male,25-34 years,540,691958.0,78.04
3349,Belarus,2003.0,male,15-24 years,285,824213.0,34.58
3350,Belarus,2003.0,female,,78,374617.0,20.82
3351,Belarus,2003.0,female,55-74 years,177,1062435.0,16.66
3352,Belarus,2003.0,female,35-54 years,179,1536542.0,11.65
3353,Belarus,,female,25-34 years,57,692961.0,8.23
3354,Belarus,,female,15-24 years,46,789030.0,5.83
3355,Belarus,2003.0,male,,11,605243.0,1.82
3356,Belarus,2003.0,female,5-14 years,3,574416.0,0.52
3357,Belarus,2007.0,male,75+ years,122,,77.39
3358,Belarus,2007.0,male,55-74 years,506,710519.0,71.22
3359,Belarus,2007.0,male,,900,1399410.0,64.31
3360,Belarus,2007.0,male,,405,723119.0,56.01
3361,Belarus,2007.0,male,15-24 years,261,801445.0,32.57
3362,Belarus,2007.0,female,75+ years,70,424470.0,16.49
3363,Belarus,,female,55-74 years,127,,12.04
3364,Belarus,2007.0,female,35-54 years,163,1518188.0,10.74
3365,Belarus,2007.0,female,25-34 years,56,711481.0,7.87
3366,Belarus,2007.0,female,15-24 years,37,768164.0,4.82
3367,Belarus,2007.0,male,5-14 years,9,,1.8
3368,Belarus,2007.0,female,5-14 years,3,474089.0,0.63
3369,Belarus,2008.0,male,75+ years,131,159724.0,82.02
3370,Belarus,2008.0,male,35-54 years,961,,68.85
3371,Belarus,2008.0,male,55-74 years,481,,67.17
3372,Belarus,2008.0,male,25-34 years,375,737364.0,50.86
3373,Belarus,2008.0,male,15-24 years,234,778552.0,30.06
3374,Belarus,2008.0,female,75+ years,63,432516.0,14.57
3375,Belarus,2008.0,female,35-54 years,184,1514338.0,12.15
3376,Belarus,2008.0,female,55-74 years,127,1059632.0,11.99
3377,Belarus,2008.0,female,25-34 years,66,723117.0,9.13
3378,Belarus,2008.0,female,,29,,3.89
3379,Belarus,2008.0,male,5-14 years,5,484885.0,1.03
3380,Belarus,2008.0,female,5-14 years,2,?,0.44
3381,Belarus,2009.0,male,75+ years,145,,91.17
3382,Belarus,2009.0,male,35-54 years,903,1390214.0,64.95
3383,Belarus,,male,55-74 years,466,726459.0,64.15
3384,Belarus,2009.0,male,25-34 years,445,754796.0,58.96
3385,Belarus,2009.0,male,,270,749519.0,36.02
3386,Belarus,2009.0,female,75+ years,74,434130.0,17.05
3387,Belarus,2009.0,female,55-74 years,144,1073032.0,13.42
3388,Belarus,2009.0,female,35-54 years,165,1507662.0,10.94
3389,Belarus,2009.0,female,25-34 years,74,737605.0,10.03
3390,Belarus,2009.0,female,15-24 years,45,716695.0,6.28
3391,Belarus,2009.0,male,5-14 years,9,473483.0,1.9
3392,Belarus,,female,5-14 years,3,447324.0,0.67
3393,Belarus,2010.0,male,75+ years,115,158977.0,72.34
3394,Belarus,2010.0,male,,869,1353782.0,64.19
3395,Belarus,2010.0,male,55-74 years,458,,61.52
3396,Belarus,,male,25-34 years,382,723856.0,52.77
3397,Belarus,,male,15-24 years,240,707657.0,33.91
3398,Belarus,2010.0,female,75+ years,62,,14.34
3399,Belarus,,female,35-54 years,145,1483086.0,9.78
3400,Belarus,2010.0,female,25-34 years,60,715558.0,8.39
3401,Belarus,2010.0,female,55-74 years,83,,7.6
3402,Belarus,2010.0,female,,39,668827.0,5.83
3403,Belarus,2010.0,male,5-14 years,5,,1.08
3404,Belarus,2010.0,female,5-14 years,1,437506.0,0.23
3405,Belarus,2011.0,male,,112,?,69.24
3406,Belarus,2011.0,male,55-74 years,415,755610.0,54.92
3407,Belarus,2011.0,male,35-54 years,730,1342175.0,54.39
3408,Belarus,2011.0,male,,340,736247.0,46.18
3409,Belarus,,male,15-24 years,185,676797.0,27.33
3410,Belarus,2011.0,female,75+ years,69,441193.0,15.64
3411,Belarus,2011.0,female,35-54 years,141,1470135.0,9.59
3412,Belarus,2011.0,female,55-74 years,91,,8.24
3413,Belarus,2011.0,female,25-34 years,42,724263.0,5.8
3414,Belarus,2011.0,female,15-24 years,36,639397.0,5.63
3415,Belarus,,male,5-14 years,10,,2.17
3416,Belarus,,female,5-14 years,1,435715.0,0.23
3417,Belarus,2013.0,male,75+ years,125,?,73.8
3418,Belarus,2013.0,male,55-74 years,376,786132.0,47.83
3419,Belarus,,male,35-54 years,609,1316641.0,46.25
3420,Belarus,,male,,308,759582.0,40.55
3421,Belarus,,male,15-24 years,145,609560.0,23.79
3422,Belarus,2013.0,female,75+ years,65,464748.0,13.99
3423,Belarus,2013.0,female,35-54 years,111,1438609.0,7.72
3424,Belarus,2013.0,female,55-74 years,87,1130796.0,7.69
3425,Belarus,2013.0,female,25-34 years,45,,6.08
3426,Belarus,2013.0,female,,25,576270.0,4.34
3427,Belarus,2013.0,male,5-14 years,5,471922.0,1.06
3428,Belarus,2013.0,female,5-14 years,1,446842.0,0.22
3429,Belarus,2014.0,male,75+ years,125,,72.49
3430,Belarus,2014.0,male,35-54 years,572,1305009.0,43.83
3431,Belarus,2014.0,male,55-74 years,341,807337.0,42.24
3432,Belarus,,male,25-34 years,297,768569.0,38.64
3433,Belarus,2014.0,male,15-24 years,128,?,22.12
3434,Belarus,2014.0,female,75+ years,53,475110.0,11.16
3435,Belarus,2014.0,female,35-54 years,93,1421531.0,6.54
3436,Belarus,2014.0,female,55-74 years,68,1149649.0,5.91
3437,Belarus,,female,25-34 years,41,,5.5
3438,Belarus,2014.0,female,15-24 years,15,546952.0,2.74
3439,Belarus,2014.0,female,5-14 years,6,455300.0,1.32
3440,Belarus,2014.0,male,5-14 years,2,480895.0,0.42
3441,Belgium,1985.0,male,75+ years,214,210800.0,101.52
3442,Belgium,1985.0,male,55-74 years,449,876400.0,51.23
3443,Belgium,1985.0,male,35-54 years,493,1228000.0,40.15
3444,Belgium,1985.0,male,25-34 years,245,775300.0,31.6
3445,Belgium,,female,75+ years,119,409900.0,29.03
3446,Belgium,1985.0,female,,276,1029700.0,26.8
3447,Belgium,1985.0,female,35-54 years,252,1216200.0,20.72
3448,Belgium,1985.0,male,15-24 years,109,,14.06
3449,Belgium,1985.0,female,25-34 years,78,744000.0,10.48
3450,Belgium,1985.0,female,15-24 years,33,744100.0,4.43
3451,Belgium,1985.0,male,,12,644100.0,1.86
3452,Belgium,1985.0,female,5-14 years,1,615800.0,0.16
3453,Belgium,1986.0,male,75+ years,211,215400.0,97.96
3454,Belgium,1986.0,male,55-74 years,444,889900.0,49.89
3455,Belgium,1986.0,male,35-54 years,476,1237100.0,38.48
3456,Belgium,1986.0,male,25-34 years,236,?,30.02
3457,Belgium,,female,55-74 years,255,1039500.0,24.53
3458,Belgium,1986.0,female,75+ years,90,?,21.45
3459,Belgium,1986.0,female,35-54 years,252,,20.64
3460,Belgium,1986.0,male,15-24 years,118,760500.0,15.52
3461,Belgium,1986.0,female,,76,755700.0,10.06
3462,Belgium,,female,15-24 years,40,729100.0,5.49
3463,Belgium,1986.0,male,5-14 years,3,630300.0,0.48
3464,Belgium,1986.0,female,5-14 years,1,602600.0,0.17
3465,Belgium,,male,,222,214800.0,103.35
3466,Belgium,1987.0,male,55-74 years,433,893500.0,48.46
3467,Belgium,1987.0,male,35-54 years,483,?,38.96
3468,Belgium,1987.0,male,25-34 years,273,789200.0,34.59
3469,Belgium,1987.0,female,75+ years,113,?,26.78
3470,Belgium,1987.0,female,,232,?,22.29
3471,Belgium,1987.0,female,,215,,17.59
3472,Belgium,1987.0,male,15-24 years,121,756300.0,16.0
3473,Belgium,1987.0,female,25-34 years,100,759300.0,13.17
3474,Belgium,1987.0,female,15-24 years,35,725700.0,4.82
3475,Belgium,1987.0,male,5-14 years,11,628100.0,1.75
3476,Belgium,,female,,0,599700.0,0.0
3477,Belgium,1988.0,male,75+ years,181,217000.0,83.41
3478,Belgium,1988.0,male,55-74 years,390,901500.0,43.26
3479,Belgium,1988.0,male,35-54 years,423,?,33.8
3480,Belgium,1988.0,male,25-34 years,238,796900.0,29.87
3481,Belgium,1988.0,female,75+ years,104,429200.0,24.23
3482,Belgium,1988.0,female,55-74 years,211,1044800.0,20.2
3483,Belgium,,female,35-54 years,213,1229900.0,17.32
3484,Belgium,1988.0,male,15-24 years,113,745800.0,15.15
3485,Belgium,1988.0,female,25-34 years,86,,11.2
3486,Belgium,1988.0,female,15-24 years,28,715900.0,3.91
3487,Belgium,,male,5-14 years,8,624200.0,1.28
3488,Belgium,,female,5-14 years,1,595000.0,0.17
3489,Belgium,1989.0,male,,220,220800.0,99.64
3490,Belgium,1989.0,male,55-74 years,351,908400.0,38.64
3491,Belgium,1989.0,male,35-54 years,422,1267600.0,33.29
3492,Belgium,1989.0,male,25-34 years,215,805000.0,26.71
3493,Belgium,1989.0,female,75+ years,91,436800.0,20.83
3494,Belgium,1989.0,female,55-74 years,200,1048300.0,19.08
3495,Belgium,1989.0,male,15-24 years,126,730000.0,17.26
3496,Belgium,1989.0,female,35-54 years,190,1243700.0,15.28
3497,Belgium,,female,25-34 years,72,,9.28
3498,Belgium,,female,15-24 years,27,700100.0,3.86
3499,Belgium,1989.0,male,5-14 years,4,620700.0,0.64
3500,Belgium,1989.0,female,5-14 years,2,591700.0,0.34
3501,Belgium,1990.0,male,75+ years,208,221900.0,93.74
3502,Belgium,1990.0,male,55-74 years,349,915100.0,38.14
3503,Belgium,,male,,422,,32.84
3504,Belgium,1990.0,male,,213,?,26.26
3505,Belgium,1990.0,female,75+ years,95,,21.61
3506,Belgium,1990.0,female,,193,1053000.0,18.33
3507,Belgium,1990.0,male,15-24 years,109,?,15.31
3508,Belgium,1990.0,female,35-54 years,186,,14.77
3509,Belgium,1990.0,female,25-34 years,81,781400.0,10.37
3510,Belgium,1990.0,female,15-24 years,37,682800.0,5.42
3511,Belgium,1990.0,male,5-14 years,2,?,0.32
3512,Belgium,1990.0,female,,0,590000.0,0.0
3513,Belgium,1991.0,male,75+ years,205,219300.0,93.48
3514,Belgium,1991.0,male,55-74 years,310,925900.0,33.48
3515,Belgium,1991.0,male,35-54 years,424,1304700.0,32.5
3516,Belgium,,male,,235,813800.0,28.88
3517,Belgium,,female,75+ years,76,436200.0,17.42
3518,Belgium,1991.0,female,55-74 years,172,?,16.17
3519,Belgium,1991.0,female,35-54 years,184,1277400.0,14.4
3520,Belgium,1991.0,male,15-24 years,100,696300.0,14.36
3521,Belgium,1991.0,female,25-34 years,71,783200.0,9.07
3522,Belgium,1991.0,female,15-24 years,23,667900.0,3.44
3523,Belgium,1991.0,male,5-14 years,4,?,0.65
3524,Belgium,1991.0,female,5-14 years,1,589600.0,0.17
3525,Belgium,1992.0,male,75+ years,178,213800.0,83.26
3526,Belgium,1992.0,male,55-74 years,331,,35.21
3527,Belgium,1992.0,male,,450,1325000.0,33.96
3528,Belgium,1992.0,male,,235,813500.0,28.89
3529,Belgium,,female,75+ years,94,428600.0,21.93
3530,Belgium,,female,55-74 years,202,,18.72
3531,Belgium,1992.0,male,15-24 years,114,,16.67
3532,Belgium,,female,35-54 years,171,1296200.0,13.19
3533,Belgium,1992.0,female,25-34 years,69,782500.0,8.82
3534,Belgium,,female,15-24 years,29,,4.42
3535,Belgium,1992.0,male,5-14 years,5,619100.0,0.81
3536,Belgium,1992.0,female,5-14 years,0,589400.0,0.0
3537,Belgium,1993.0,male,75+ years,196,206300.0,95.01
3538,Belgium,1993.0,male,35-54 years,573,1346000.0,42.57
3539,Belgium,,male,55-74 years,365,956900.0,38.14
3540,Belgium,1993.0,male,25-34 years,276,810400.0,34.06
3541,Belgium,,female,75+ years,94,419100.0,22.43
3542,Belgium,1993.0,male,15-24 years,138,674100.0,20.47
3543,Belgium,1993.0,female,55-74 years,192,1097600.0,17.49
3544,Belgium,1993.0,female,35-54 years,196,1315100.0,14.9
3545,Belgium,1993.0,female,,74,779500.0,9.49
3546,Belgium,1993.0,female,,33,648400.0,5.09
3547,Belgium,1993.0,male,,4,,0.65
3548,Belgium,1993.0,female,5-14 years,1,589600.0,0.17
3549,Belgium,1994.0,male,75+ years,200,204800.0,97.66
3550,Belgium,1994.0,male,,538,1367300.0,39.35
3551,Belgium,1994.0,male,55-74 years,378,,39.01
3552,Belgium,1994.0,male,25-34 years,266,804200.0,33.08
3553,Belgium,1994.0,male,15-24 years,151,665700.0,22.68
3554,Belgium,1994.0,female,75+ years,82,414900.0,19.76
3555,Belgium,,female,55-74 years,185,,16.66
3556,Belgium,,female,35-54 years,213,?,15.96
3557,Belgium,1994.0,female,25-34 years,83,774100.0,10.72
3558,Belgium,1994.0,female,15-24 years,24,641000.0,3.74
3559,Belgium,1994.0,male,5-14 years,10,620600.0,1.61
3560,Belgium,1994.0,female,5-14 years,1,590400.0,0.17
3561,Belgium,1995.0,male,75+ years,169,211300.0,79.98
3562,Belgium,1995.0,male,35-54 years,593,1390200.0,42.66
3563,Belgium,,male,,392,969500.0,40.43
3564,Belgium,,male,25-34 years,244,795600.0,30.67
3565,Belgium,,male,15-24 years,142,657100.0,21.61
3566,Belgium,1995.0,female,,84,?,19.86
3567,Belgium,1995.0,female,55-74 years,185,?,16.69
3568,Belgium,,female,35-54 years,222,1357900.0,16.35
3569,Belgium,,female,25-34 years,72,767500.0,9.38
3570,Belgium,1995.0,female,15-24 years,39,,6.15
3571,Belgium,1995.0,male,5-14 years,10,,1.61
3572,Belgium,,female,,3,591200.0,0.51
3573,Belgium,1996.0,male,75+ years,173,221792.0,78.0
3574,Belgium,1996.0,male,35-54 years,551,1417838.0,38.86
3575,Belgium,1996.0,male,,352,,36.63
3576,Belgium,1996.0,male,25-34 years,239,?,30.38
3577,Belgium,,male,15-24 years,140,649022.0,21.57
3578,Belgium,,female,75+ years,68,?,15.58
3579,Belgium,1996.0,female,35-54 years,215,1386275.0,15.51
3580,Belgium,1996.0,female,55-74 years,157,1095398.0,14.33
3581,Belgium,1996.0,female,25-34 years,77,760530.0,10.12
3582,Belgium,1996.0,female,15-24 years,36,627412.0,5.74
3583,Belgium,1996.0,male,5-14 years,3,622534.0,0.48
3584,Belgium,1996.0,female,5-14 years,2,592477.0,0.34
3585,Belgium,1997.0,male,75+ years,197,226961.0,86.8
3586,Belgium,1997.0,male,35-54 years,608,1433650.0,42.41
3587,Belgium,1997.0,male,55-74 years,343,955659.0,35.89
3588,Belgium,1997.0,male,25-34 years,273,?,34.87
3589,Belgium,1997.0,male,,124,645571.0,19.21
3590,Belgium,1997.0,female,35-54 years,238,1402471.0,16.97
3591,Belgium,1997.0,female,,173,1087545.0,15.91
3592,Belgium,,female,75+ years,69,?,15.57
3593,Belgium,1997.0,female,25-34 years,81,757131.0,10.7
3594,Belgium,1997.0,female,,34,624118.0,5.45
3595,Belgium,1997.0,male,5-14 years,6,623586.0,0.96
3596,Belgium,1997.0,female,5-14 years,0,593623.0,0.0
3597,Belgium,1998.0,male,75+ years,185,241792.0,76.51
3598,Belgium,1998.0,male,35-54 years,571,?,38.81
3599,Belgium,1998.0,male,55-74 years,329,949378.0,34.65
3600,Belgium,1998.0,male,25-34 years,236,?,30.86
3601,Belgium,1998.0,male,15-24 years,136,636467.0,21.37
3602,Belgium,,female,75+ years,86,461159.0,18.65
3603,Belgium,1998.0,female,35-54 years,228,1440638.0,15.83
3604,Belgium,1998.0,female,55-74 years,154,1073492.0,14.35
3605,Belgium,1998.0,female,25-34 years,56,741822.0,7.55
3606,Belgium,1998.0,female,15-24 years,31,615839.0,5.03
3607,Belgium,1998.0,male,5-14 years,5,626794.0,0.8
3608,Belgium,1998.0,female,5-14 years,2,,0.33
3609,Belgium,1999.0,male,75+ years,148,251980.0,58.73
3610,Belgium,1999.0,male,35-54 years,558,1492493.0,37.39
3611,Belgium,,male,55-74 years,329,?,34.63
3612,Belgium,,male,25-34 years,204,748800.0,27.24
3613,Belgium,,male,15-24 years,113,632892.0,17.85
3614,Belgium,1999.0,female,55-74 years,145,1069485.0,13.56
3615,Belgium,1999.0,female,35-54 years,198,1462303.0,13.54
3616,Belgium,1999.0,female,,62,473110.0,13.1
3617,Belgium,1999.0,female,25-34 years,63,727178.0,8.66
3618,Belgium,1999.0,female,15-24 years,26,613014.0,4.24
3619,Belgium,,male,5-14 years,9,,1.43
3620,Belgium,1999.0,female,5-14 years,2,598795.0,0.33
3621,Belgium,2000.0,male,75+ years,176,261961.0,67.19
3622,Belgium,2000.0,male,35-54 years,589,1511704.0,38.96
3623,Belgium,2000.0,male,55-74 years,353,952563.0,37.06
3624,Belgium,2000.0,male,25-34 years,265,731332.0,36.24
3625,Belgium,2000.0,male,15-24 years,139,631207.0,22.02
3626,Belgium,,female,35-54 years,253,?,17.07
3627,Belgium,2000.0,female,55-74 years,180,1067181.0,16.87
3628,Belgium,2000.0,female,75+ years,76,484631.0,15.68
3629,Belgium,2000.0,female,25-34 years,69,711759.0,9.69
3630,Belgium,2000.0,female,15-24 years,38,,6.21
3631,Belgium,,male,5-14 years,4,,0.64
3632,Belgium,2000.0,female,5-14 years,1,,0.17
3633,Belgium,2001.0,male,75+ years,171,271676.0,62.94
3634,Belgium,2001.0,male,35-54 years,686,1524828.0,44.99
3635,Belgium,2001.0,male,55-74 years,361,961448.0,37.55
3636,Belgium,2001.0,male,25-34 years,239,717487.0,33.31
3637,Belgium,2001.0,male,15-24 years,118,,18.68
3638,Belgium,2001.0,female,,86,496214.0,17.33
3639,Belgium,2001.0,female,35-54 years,248,1495214.0,16.59
3640,Belgium,2001.0,female,,155,,14.48
3641,Belgium,2001.0,female,25-34 years,55,699613.0,7.86
3642,Belgium,,female,15-24 years,35,612659.0,5.71
3643,Belgium,2001.0,male,,7,628591.0,1.11
3644,Belgium,2001.0,female,5-14 years,4,600055.0,0.67
3645,Belgium,,male,75+ years,173,280663.0,61.64
3646,Belgium,2002.0,male,35-54 years,636,1532542.0,41.5
3647,Belgium,,male,55-74 years,344,976466.0,35.23
3648,Belgium,2002.0,male,25-34 years,235,708881.0,33.15
3649,Belgium,,female,55-74 years,186,,17.22
3650,Belgium,,male,15-24 years,107,633971.0,16.88
3651,Belgium,2002.0,female,35-54 years,242,?,16.1
3652,Belgium,2002.0,female,75+ years,66,506614.0,13.03
3653,Belgium,,female,25-34 years,58,692308.0,8.38
3654,Belgium,2002.0,female,15-24 years,24,614288.0,3.91
3655,Belgium,2002.0,female,5-14 years,3,,0.5
3656,Belgium,2002.0,male,5-14 years,2,628784.0,0.32
3657,Belgium,2003.0,male,75+ years,179,,61.93
3658,Belgium,2003.0,male,,684,1538139.0,44.47
3659,Belgium,,male,55-74 years,324,,32.69
3660,Belgium,,male,,221,702195.0,31.47
3661,Belgium,,male,15-24 years,121,636426.0,19.01
3662,Belgium,2003.0,female,55-74 years,169,1090130.0,15.5
3663,Belgium,2003.0,female,35-54 years,218,,14.45
3664,Belgium,2003.0,female,75+ years,60,515520.0,11.64
3665,Belgium,,female,25-34 years,64,687593.0,9.31
3666,Belgium,2003.0,female,15-24 years,39,616806.0,6.32
3667,Belgium,2003.0,male,5-14 years,8,?,1.27
3668,Belgium,,female,5-14 years,4,,0.67
3669,Belgium,2004.0,male,75+ years,157,297919.0,52.7
3670,Belgium,2004.0,male,35-54 years,618,?,40.05
3671,Belgium,,male,55-74 years,343,1005599.0,34.11
3672,Belgium,2004.0,male,25-34 years,205,?,29.44
3673,Belgium,2004.0,male,15-24 years,124,638439.0,19.42
3674,Belgium,2004.0,female,35-54 years,237,1515362.0,15.64
3675,Belgium,2004.0,female,55-74 years,146,1099444.0,13.28
3676,Belgium,,female,75+ years,65,525456.0,12.37
3677,Belgium,2004.0,female,25-34 years,55,683475.0,8.05
3678,Belgium,2004.0,female,15-24 years,28,620047.0,4.52
3679,Belgium,2004.0,female,5-14 years,6,,1.0
